월(Monthly),LEVEL1,LEVEL2,LEVEL3,값,증감,증감율,구성비,누계,누계구성비
2015-02,연면적별,구조별,조적조,40624,40624,40624,0,0,0
2015-02,연면적별,구조별,목조,60047,60047,60047,0,0,0
2015-02,연면적별,구조별,기타,2961,2961,2961,0,0,0
2015-02,연면적별,용도별,주거용,2948885,2948885,2948885,0,0,0
2015-02,연면적별,용도별,상업용,2157459,2157459,2157459,0,0,0
2015-02,연면적별,용도별,공업용,895285,895285,895285,0,0,0
2015-02,연면적별,용도별,교육및사회,379544,379544,379544,0,0,0
2015-02,연면적별,용도별,기타,861416,861416,861416,0,0,0
2015-03,동수별,합계,합계,20730,20730,20730,0,0,0
2015-03,동수별,구조별,철근및철골조,18302,18302,18302,0,0,0
2015-03,동수별,구조별,조적조,1066,1066,1066,0,0,0
2015-03,동수별,구조별,목조,1290,1290,1290,0,0,0
2015-03,동수별,구조별,기타,72,72,72,0,0,0
2015-03,동수별,용도별,주거용,10662,10662,10662,0,0,0
2015-03,동수별,용도별,상업용,4974,4974,4974,0,0,0
2015-03,동수별,용도별,공업용,1787,1787,1787,0,0,0
2015-03,동수별,용도별,교육및사회,630,630,630,0,0,0
2015-03,동수별,용도별,기타,2677,2677,2677,0,0,0
2015-03,연면적별,합계,합계,13221900,13221900,13221900,0,0,0
2015-03,연면적별,구조별,철근및철골조,13013344,13013344,13013344,0,0,0
2015-03,연면적별,구조별,조적조,83077,83077,83077,0,0,0
2015-03,연면적별,구조별,목조,118828,118828,118828,0,0,0
2015-03,연면적별,구조별,기타,6651,6651,6651,0,0,0
2015-03,연면적별,용도별,주거용,6103848,6103848,6103848,0,0,0
2015-03,연면적별,용도별,상업용,3278453,3278453,3278453,0,0,0
2015-03,연면적별,용도별,공업용,1524442,1524442,1524442,0,0,0
2015-03,연면적별,용도별,교육및사회,685258,685258,685258,0,0,0
2015-03,연면적별,용도별,기타,1629899,1629899,1629899,0,0,0
2015-04,동수별,합계,합계,22840,22840,22840,0,0,0
2015-04,동수별,구조별,철근및철골조,20009,20009,20009,0,0,0
2015-04,동수별,구조별,조적조,1352,1352,1352,0,0,0
2015-04,동수별,구조별,목조,1410,1410,1410,0,0,0
2015-04,동수별,구조별,기타,69,69,69,0,0,0
2015-04,동수별,용도별,주거용,12013,12013,12013,0,0,0
2015-04,동수별,용도별,상업용,5433,5433,5433,0,0,0
2015-04,동수별,용도별,공업용,2050,2050,2050,0,0,0
2015-04,동수별,용도별,교육및사회,572,572,572,0,0,0
2015-04,동수별,용도별,기타,2772,2772,2772,0,0,0
2015-04,연면적별,합계,합계,13790440,13790440,13790440,0,0,0
2015-04,연면적별,구조별,철근및철골조,13553237,13553237,13553237,0,0,0
2015-04,연면적별,구조별,조적조,107759,107759,107759,0,0,0
2015-04,연면적별,구조별,목조,122995,122995,122995,0,0,0
2015-04,연면적별,구조별,기타,6449,6449,6449,0,0,0
2015-04,연면적별,용도별,주거용,6003310,6003310,6003310,0,0,0
2015-04,연면적별,용도별,상업용,3873718,3873718,3873718,0,0,0
2015-04,연면적별,용도별,공업용,1607734,1607734,1607734,0,0,0
2015-04,연면적별,용도별,교육및사회,922518,922518,922518,0,0,0
2015-04,연면적별,용도별,기타,1383160,1383160,1383160,0,0,0
2015-05,동수별,합계,합계,19652,19652,19652,0,0,0
2015-05,동수별,구조별,철근및철골조,17279,17279,17279,0,0,0
2015-05,동수별,구조별,조적조,1128,1128,1128,0,0,0
2015-05,동수별,구조별,목조,1180,1180,1180,0,0,0
2015-05,동수별,구조별,기타,65,65,65,0,0,0
2015-05,동수별,용도별,주거용,10334,10334,10334,0,0,0
2015-05,동수별,용도별,상업용,4784,4784,4784,0,0,0
2015-05,동수별,용도별,공업용,1600,1600,1600,0,0,0
2015-05,동수별,용도별,교육및사회,532,532,532,0,0,0
2015-05,동수별,용도별,기타,2402,2402,2402,0,0,0
2015-05,연면적별,합계,합계,13070641,13070641,13070641,0,0,0
2015-05,연면적별,구조별,철근및철골조,12886220,12886220,12886220,0,0,0
2015-05,연면적별,구조별,조적조,78488,78488,78488,0,0,0
2015-05,연면적별,구조별,목조,101233,101233,101233,0,0,0
2015-05,연면적별,구조별,기타,4700,4700,4700,0,0,0
2015-05,연면적별,용도별,주거용,5686806,5686806,5686806,0,0,0
2015-05,연면적별,용도별,상업용,3841836,3841836,3841836,0,0,0
2015-05,연면적별,용도별,공업용,1286495,1286495,1286495,0,0,0
2015-05,연면적별,용도별,교육및사회,964591,964591,964591,0,0,0
2015-05,연면적별,용도별,기타,1290913,1290913,1290913,0,0,0
2015-06,동수별,합계,합계,22630,22630,22630,0,0,0
2015-06,동수별,구조별,철근및철골조,20015,20015,20015,0,0,0
2015-06,동수별,구조별,조적조,1133,1133,1133,0,0,0
2015-06,동수별,구조별,목조,1388,1388,1388,0,0,0
2015-06,동수별,구조별,기타,94,94,94,0,0,0
2015-06,동수별,용도별,주거용,11187,11187,11187,0,0,0
2015-06,동수별,용도별,상업용,5427,5427,5427,0,0,0
2015-06,동수별,용도별,공업용,2131,2131,2131,0,0,0
2015-06,동수별,용도별,교육및사회,736,736,736,0,0,0
2015-06,동수별,용도별,기타,3149,3149,3149,0,0,0
2015-06,연면적별,합계,합계,15749127,15749127,15749127,0,0,0
2015-06,연면적별,구조별,철근및철골조,15543760,15543760,15543760,0,0,0
2015-06,연면적별,구조별,조적조,88802,88802,88802,0,0,0
2015-06,연면적별,구조별,목조,109210,109210,109210,0,0,0
2015-06,연면적별,구조별,기타,7355,7355,7355,0,0,0
2015-06,연면적별,용도별,주거용,7254713,7254713,7254713,0,0,0
2015-06,연면적별,용도별,상업용,4556155,4556155,4556155,0,0,0
2015-06,연면적별,용도별,공업용,1444575,1444575,1444575,0,0,0
2015-06,연면적별,용도별,교육및사회,701519,701519,701519,0,0,0
2015-06,연면적별,용도별,기타,1792165,1792165,1792165,0,0,0
2015-07,동수별,합계,합계,20788,20788,20788,0,0,0
2015-07,동수별,구조별,철근및철골조,18361,18361,18361,0,0,0
2015-07,동수별,구조별,조적조,1140,1140,1140,0,0,0
2015-07,동수별,구조별,목조,1207,1207,1207,0,0,0
2015-07,동수별,구조별,기타,80,80,80,0,0,0
2015-07,동수별,용도별,주거용,10307,10307,10307,0,0,0
2015-07,동수별,용도별,상업용,5200,5200,5200,0,0,0
2015-07,동수별,용도별,공업용,1929,1929,1929,0,0,0
2015-07,동수별,용도별,교육및사회,653,653,653,0,0,0
2015-07,동수별,용도별,기타,2699,2699,2699,0,0,0
2015-07,연면적별,합계,합계,12217332,12217332,12217332,0,0,0
2015-07,연면적별,구조별,철근및철골조,12028142,12028142,12028142,0,0,0
2015-07,연면적별,구조별,조적조,79198,79198,79198,0,0,0
2015-07,연면적별,구조별,목조,104092,104092,104092,0,0,0
2015-07,연면적별,구조별,기타,5900,5900,5900,0,0,0
2015-07,연면적별,용도별,주거용,5014324,5014324,5014324,0,0,0
2015-07,연면적별,용도별,상업용,3483190,3483190,3483190,0,0,0
2015-07,연면적별,용도별,공업용,1604243,1604243,1604243,0,0,0
2015-07,연면적별,용도별,교육및사회,550492,550492,550492,0,0,0
2015-07,연면적별,용도별,기타,1565083,1565083,1565083,0,0,0
2015-08,동수별,합계,합계,18140,18140,18140,0,0,0
2015-08,동수별,구조별,철근및철골조,16085,16085,16085,0,0,0
2015-08,동수별,구조별,조적조,891,891,891,0,0,0
2015-08,동수별,구조별,목조,1075,1075,1075,0,0,0
2015-08,동수별,구조별,기타,89,89,89,0,0,0
2015-08,동수별,용도별,주거용,9028,9028,9028,0,0,0
2015-08,동수별,용도별,상업용,4588,4588,4588,0,0,0
2015-08,동수별,용도별,공업용,1544,1544,1544,0,0,0
2015-08,동수별,용도별,교육및사회,610,610,610,0,0,0
2015-08,동수별,용도별,기타,2370,2370,2370,0,0,0
2015-08,연면적별,합계,합계,13205161,13205161,13205161,0,0,0
2015-08,연면적별,구조별,철근및철골조,13032709,13032709,13032709,0,0,0
2015-08,연면적별,구조별,조적조,69894,69894,69894,0,0,0
2015-08,연면적별,구조별,목조,95518,95518,95518,0,0,0
2015-08,연면적별,구조별,기타,7040,7040,7040,0,0,0
2015-08,연면적별,용도별,주거용,5990158,5990158,5990158,0,0,0
2015-08,연면적별,용도별,상업용,3604998,3604998,3604998,0,0,0
2015-08,연면적별,용도별,공업용,1125925,1125925,1125925,0,0,0
2015-08,연면적별,용도별,교육및사회,594127,594127,594127,0,0,0
2015-08,연면적별,용도별,기타,1889953,1889953,1889953,0,0,0
2015-09,동수별,합계,합계,19168,19168,19168,0,0,0
2015-09,동수별,구조별,철근및철골조,17118,17118,17118,0,0,0
2015-09,동수별,구조별,조적조,912,912,912,0,0,0
2015-09,동수별,구조별,목조,1073,1073,1073,0,0,0
2015-09,동수별,구조별,기타,65,65,65,0,0,0
2015-09,동수별,용도별,주거용,9720,9720,9720,0,0,0
2015-09,동수별,용도별,상업용,4873,4873,4873,0,0,0
2015-09,동수별,용도별,공업용,1592,1592,1592,0,0,0
2015-09,동수별,용도별,교육및사회,519,519,519,0,0,0
2015-09,동수별,용도별,기타,2464,2464,2464,0,0,0
2015-09,연면적별,합계,합계,11045955,11045955,11045955,0,0,0
2015-09,연면적별,구조별,철근및철골조,10876393,10876393,10876393,0,0,0
2015-09,연면적별,구조별,조적조,69703,69703,69703,0,0,0
2015-09,연면적별,구조별,목조,93791,93791,93791,0,0,0
2015-09,연면적별,구조별,기타,6068,6068,6068,0,0,0
2015-09,연면적별,용도별,주거용,4943918,4943918,4943918,0,0,0
2015-09,연면적별,용도별,상업용,2832205,2832205,2832205,0,0,0
2015-09,연면적별,용도별,공업용,1560040,1560040,1560040,0,0,0
2015-09,연면적별,용도별,교육및사회,468052,468052,468052,0,0,0
2015-09,연면적별,용도별,기타,1241740,1241740,1241740,0,0,0
2015-10,동수별,합계,합계,21573,21573,21573,0,0,0
2015-10,동수별,구조별,철근및철골조,19185,19185,19185,0,0,0
2015-10,동수별,구조별,조적조,937,937,937,0,0,0
2015-10,동수별,구조별,목조,1391,1391,1391,0,0,0
2015-10,동수별,구조별,기타,60,60,60,0,0,0
2015-10,동수별,용도별,주거용,10554,10554,10554,0,0,0
2015-10,동수별,용도별,상업용,5344,5344,5344,0,0,0
2015-10,동수별,용도별,공업용,1908,1908,1908,0,0,0
2015-10,동수별,용도별,교육및사회,690,690,690,0,0,0
2015-10,동수별,용도별,기타,3077,3077,3077,0,0,0
2015-10,연면적별,합계,합계,18130550,18130550,18130550,0,0,0
2015-10,연면적별,구조별,철근및철골조,17939283,17939283,17939283,0,0,0
2015-10,연면적별,구조별,조적조,67690,67690,67690,0,0,0
2015-10,연면적별,구조별,목조,119553,119553,119553,0,0,0
2015-10,연면적별,구조별,기타,4024,4024,4024,0,0,0
2015-10,연면적별,용도별,주거용,9279701,9279701,9279701,0,0,0
2015-10,연면적별,용도별,상업용,3897396,3897396,3897396,0,0,0
2015-10,연면적별,용도별,공업용,1631684,1631684,1631684,0,0,0
2015-10,연면적별,용도별,교육및사회,859889,859889,859889,0,0,0
2015-10,연면적별,용도별,기타,2461880,2461880,2461880,0,0,0
2015-11,동수별,합계,합계,19793,19793,19793,0,0,0
2015-11,동수별,구조별,철근및철골조,17696,17696,17696,0,0,0
2015-11,동수별,구조별,조적조,824,824,824,0,0,0
2015-11,동수별,구조별,목조,1191,1191,1191,0,0,0
2015-11,동수별,구조별,기타,82,82,82,0,0,0
2015-11,동수별,용도별,주거용,9438,9438,9438,0,0,0
2015-11,동수별,용도별,상업용,5002,5002,5002,0,0,0
2015-11,동수별,용도별,공업용,1827,1827,1827,0,0,0
2015-11,동수별,용도별,교육및사회,655,655,655,0,0,0
2015-11,동수별,용도별,기타,2871,2871,2871,0,0,0
2015-11,연면적별,합계,합계,15959604,15959604,15959604,0,0,0
2015-11,연면적별,구조별,철근및철골조,15794917,15794917,15794917,0,0,0
2015-11,연면적별,구조별,조적조,58668,58668,58668,0,0,0
2015-11,연면적별,구조별,목조,102676,102676,102676,0,0,0
2015-11,연면적별,구조별,기타,3343,3343,3343,0,0,0
2015-11,연면적별,용도별,주거용,7630710,7630710,7630710,0,0,0
2015-11,연면적별,용도별,상업용,4478632,4478632,4478632,0,0,0
2015-11,연면적별,용도별,공업용,1290640,1290640,1290640,0,0,0
2015-11,연면적별,용도별,교육및사회,537883,537883,537883,0,0,0
2015-11,연면적별,용도별,기타,2021739,2021739,2021739,0,0,0
2015-12,동수별,합계,합계,17639,17639,17639,0,0,0
2015-12,동수별,구조별,철근및철골조,15745,15745,15745,0,0,0
2015-12,동수별,구조별,조적조,791,791,791,0,0,0
2015-12,동수별,구조별,목조,1045,1045,1045,0,0,0
2015-12,동수별,구조별,기타,58,58,58,0,0,0
2015-12,동수별,용도별,주거용,8294,8294,8294,0,0,0
2015-12,동수별,용도별,상업용,4597,4597,4597,0,0,0
2015-12,동수별,용도별,공업용,1534,1534,1534,0,0,0
2015-12,동수별,용도별,교육및사회,632,632,632,0,0,0
2015-12,동수별,용도별,기타,2582,2582,2582,0,0,0
2015-12,연면적별,합계,합계,11411757,11411757,11411757,0,0,0
2015-12,연면적별,구조별,철근및철골조,11257773,11257773,11257773,0,0,0
2015-12,연면적별,구조별,조적조,62627,62627,62627,0,0,0
2015-12,연면적별,구조별,목조,88894,88894,88894,0,0,0
2015-12,연면적별,구조별,기타,2463,2463,2463,0,0,0
2015-12,연면적별,용도별,주거용,4572710,4572710,4572710,0,0,0
2015-12,연면적별,용도별,상업용,3298323,3298323,3298323,0,0,0
2015-12,연면적별,용도별,공업용,1238282,1238282,1238282,0,0,0
2015-12,연면적별,용도별,교육및사회,907601,907601,907601,0,0,0
2015-12,연면적별,용도별,기타,1394841,1394841,1394841,0,0,0
2016-01,동수별,합계,합계,12356,12356,12356,0,0,0
2016-01,동수별,구조별,철근및철골조,10811,10811,10811,0,0,0
2016-01,동수별,구조별,조적조,617,617,617,0,0,0
2016-01,동수별,구조별,목조,810,810,810,0,0,0
2016-01,동수별,구조별,기타,118,118,118,0,0,0
2016-01,동수별,용도별,주거용,5964,5964,5964,0,0,0
2016-01,동수별,용도별,상업용,3185,3185,3185,0,0,0
2016-01,동수별,용도별,공업용,1145,1145,1145,0,0,0
2016-01,동수별,용도별,교육및사회,468,468,468,0,0,0
2016-01,동수별,용도별,기타,1594,1594,1594,0,0,0
2016-01,연면적별,합계,합계,6938027,6938027,6938027,0,0,0
2016-01,연면적별,구조별,철근및철골조,6810075,6810075,6810075,0,0,0
2016-01,연면적별,구조별,조적조,48562,48562,48562,0,0,0
2016-01,연면적별,구조별,목조,73286,73286,73286,0,0,0
2016-01,연면적별,구조별,기타,6104,6104,6104,0,0,0
2016-01,연면적별,용도별,주거용,2619056,2619056,2619056,0,0,0
2016-01,연면적별,용도별,상업용,2244166,2244166,2244166,0,0,0
2016-01,연면적별,용도별,공업용,793478,793478,793478,0,0,0
2016-01,연면적별,용도별,교육및사회,342429,342429,342429,0,0,0
2016-01,연면적별,용도별,기타,938898,938898,938898,0,0,0
2016-02,동수별,합계,합계,13026,13026,13026,0,0,0
2016-02,동수별,구조별,철근및철골조,11594,11594,11594,0,0,0
2016-02,동수별,구조별,조적조,483,483,483,0,0,0
2016-02,동수별,구조별,목조,874,874,874,0,0,0
2016-02,동수별,구조별,기타,75,75,75,0,0,0
2016-02,동수별,용도별,주거용,6690,6690,6690,0,0,0
2016-02,동수별,용도별,상업용,3218,3218,3218,0,0,0
2016-02,동수별,용도별,공업용,1103,1103,1103,0,0,0
2016-02,동수별,용도별,교육및사회,352,352,352,0,0,0
2016-02,동수별,용도별,기타,1663,1663,1663,0,0,0
2016-02,연면적별,합계,합계,8886058,8886058,8886058,0,0,0
2016-02,연면적별,구조별,철근및철골조,8765940,8765940,8765940,0,0,0
2016-02,연면적별,구조별,조적조,38993,38993,38993,0,0,0
2016-02,연면적별,구조별,목조,76758,76758,76758,0,0,0
2016-02,연면적별,구조별,기타,4367,4367,4367,0,0,0
2016-02,연면적별,용도별,주거용,3607595,3607595,3607595,0,0,0
2016-02,연면적별,용도별,상업용,2908573,2908573,2908573,0,0,0
2016-02,연면적별,용도별,공업용,1132661,1132661,1132661,0,0,0
2016-02,연면적별,용도별,교육및사회,343898,343898,343898,0,0,0
2016-02,연면적별,용도별,기타,893331,893331,893331,0,0,0
2016-03,동수별,합계,합계,22375,22375,22375,0,0,0
2016-03,동수별,구조별,철근및철골조,19732,19732,19732,0,0,0
2016-03,동수별,구조별,조적조,1049,1049,1049,0,0,0
2016-03,동수별,구조별,목조,1523,1523,1523,0,0,0
2016-03,동수별,구조별,기타,71,71,71,0,0,0
2016-03,동수별,용도별,주거용,11570,11570,11570,0,0,0
2016-03,동수별,용도별,상업용,5615,5615,5615,0,0,0
2016-03,동수별,용도별,공업용,1662,1662,1662,0,0,0
2016-03,동수별,용도별,교육및사회,646,646,646,0,0,0
2016-03,동수별,용도별,기타,2882,2882,2882,0,0,0
2016-03,연면적별,합계,합계,12687071,12687071,12687071,0,0,0
2016-03,연면적별,구조별,철근및철골조,12465310,12465310,12465310,0,0,0
2016-03,연면적별,구조별,조적조,81307,81307,81307,0,0,0
2016-03,연면적별,구조별,목조,137139,137139,137139,0,0,0
2016-03,연면적별,구조별,기타,3315,3315,3315,0,0,0
2016-03,연면적별,용도별,주거용,5223778,5223778,5223778,0,0,0
2016-03,연면적별,용도별,상업용,3833521,3833521,3833521,0,0,0
2016-03,연면적별,용도별,공업용,1312559,1312559,1312559,0,0,0
2016-03,연면적별,용도별,교육및사회,705213,705213,705213,0,0,0
2016-03,연면적별,용도별,기타,1612000,1612000,1612000,0,0,0
2016-04,동수별,합계,합계,22752,22752,22752,0,0,0
2016-04,동수별,구조별,철근및철골조,19980,19980,19980,0,0,0
2016-04,동수별,구조별,조적조,1152,1152,1152,0,0,0
2016-04,동수별,구조별,목조,1492,1492,1492,0,0,0
2016-04,동수별,구조별,기타,128,128,128,0,0,0
2016-04,동수별,용도별,주거용,11970,11970,11970,0,0,0
2016-04,동수별,용도별,상업용,5358,5358,5358,0,0,0
2016-04,동수별,용도별,공업용,1686,1686,1686,0,0,0
2016-04,동수별,용도별,교육및사회,570,570,570,0,0,0
2016-04,동수별,용도별,기타,3168,3168,3168,0,0,0
2016-04,연면적별,합계,합계,14455683,14455683,14455683,0,0,0
2016-04,연면적별,구조별,철근및철골조,14225590,14225590,14225590,0,0,0
2016-04,연면적별,구조별,조적조,87507,87507,87507,0,0,0
2016-04,연면적별,구조별,목조,138335,138335,138335,0,0,0
2016-04,연면적별,구조별,기타,4251,4251,4251,0,0,0
