기간	자치구	동	성별	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)	인구이동(동별)
기간	자치구	동	성별	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	구내이동	구내이동	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동
기간	자치구	동	성별	총전입(⑦=①+③+⑤)	총전출(⑧=②+④+⑥)	전입(①)	전출(②)	전입(③)	전출(④)	전입(⑤)	전출(⑥)
2006	구로구	수궁동	여자	1,892	2,451	392	658	609	573	891	1,220
2006	금천구	계	소계	48,937	53,748	16,444	16,444	14,158	15,882	18,335	21,422
2006	금천구	계	남자	24,952	27,257	8,315	8,315	7,328	8,009	9,309	10,933
2006	금천구	계	여자	23,985	26,491	8,129	8,129	6,830	7,873	9,026	10,489
2006	금천구	가산동	소계	3,890	4,167	625	766	1,610	1,720	1,655	1,681
2006	금천구	가산동	남자	2,149	2,262	338	433	874	931	937	898
2006	금천구	가산동	여자	1,741	1,905	287	333	736	789	718	783
2006	금천구	독산제1동	소계	6,341	6,613	1,215	1,176	1,737	1,906	3,389	3,531
2006	금천구	독산제1동	남자	3,262	3,339	651	605	905	961	1,706	1,773
2006	금천구	독산제1동	여자	3,079	3,274	564	571	832	945	1,683	1,758
2006	금천구	독산제2동	소계	4,584	4,851	1,744	1,737	1,283	1,236	1,557	1,878
2006	금천구	독산제2동	남자	2,363	2,520	891	903	669	638	803	979
2006	금천구	독산제2동	여자	2,221	2,331	853	834	614	598	754	899
2006	금천구	독산제3동	소계	3,169	3,379	905	821	1,382	1,414	882	1,144
2006	금천구	독산제3동	남자	1,556	1,635	451	401	686	699	419	535
2006	금천구	독산제3동	여자	1,613	1,744	454	420	696	715	463	609
2006	금천구	독산제4동	소계	3,855	4,059	1,555	1,400	1,162	1,255	1,138	1,404
2006	금천구	독산제4동	남자	1,944	2,019	807	706	595	609	542	704
2006	금천구	독산제4동	여자	1,911	2,040	748	694	567	646	596	700
2006	금천구	독산본동	소계	2,651	3,383	867	1,228	954	1,081	830	1,074
2006	금천구	독산본동	남자	1,315	1,744	417	617	462	560	436	567
2006	금천구	독산본동	여자	1,336	1,639	450	611	492	521	394	507
2006	금천구	시흥제1동	소계	3,245	5,380	987	1,878	797	1,352	1,461	2,150
2006	금천구	시흥제1동	남자	1,649	2,725	515	962	416	645	718	1,118
2006	금천구	시흥제1동	여자	1,596	2,655	472	916	381	707	743	1,032
2006	금천구	시흥제2동	소계	4,599	5,007	1,421	1,058	1,762	2,127	1,416	1,822
2006	금천구	시흥제2동	남자	2,263	2,497	688	531	889	1,068	686	898
2006	금천구	시흥제2동	여자	2,336	2,510	733	527	873	1,059	730	924
2006	금천구	시흥제3동	소계	2,238	2,583	603	611	431	577	1,204	1,395
2006	금천구	시흥제3동	남자	1,122	1,320	296	318	209	289	617	713
2006	금천구	시흥제3동	여자	1,116	1,263	307	293	222	288	587	682
2006	금천구	시흥제4동	소계	5,569	5,174	2,464	1,951	1,287	1,191	1,818	2,032
2006	금천구	시흥제4동	남자	2,826	2,630	1,226	961	677	616	923	1,053
2006	금천구	시흥제4동	여자	2,743	2,544	1,238	990	610	575	895	979
2006	금천구	시흥제5동	소계	4,450	4,330	2,110	1,704	853	1,019	1,487	1,607
2006	금천구	시흥제5동	남자	2,276	2,164	1,043	851	462	488	771	825
2006	금천구	시흥제5동	여자	2,174	2,166	1,067	853	391	531	716	782
2006	금천구	시흥본동	소계	4,346	4,822	1,948	2,114	900	1,004	1,498	1,704
2006	금천구	시흥본동	남자	2,227	2,402	992	1,027	484	505	751	870
2006	금천구	시흥본동	여자	2,119	2,420	956	1,087	416	499	747	834
2006	영등포구	계	소계	86,077	89,192	21,654	21,654	36,130	38,285	28,293	29,253
2006	영등포구	계	남자	43,592	45,412	11,036	11,036	18,299	19,386	14,257	14,990
2006	영등포구	계	여자	42,485	43,780	10,618	10,618	17,831	18,899	14,036	14,263
2006	영등포구	영등포제1동	소계	3,399	3,938	916	990	1,304	1,630	1,179	1,318
2006	영등포구	영등포제1동	남자	1,742	2,006	478	502	667	831	597	673
2006	영등포구	영등포제1동	여자	1,657	1,932	438	488	637	799	582	645
2006	영등포구	영등포제2동	소계	1,666	1,427	373	347	632	570	661	510
2006	영등포구	영등포제2동	남자	1,136	932	245	223	450	379	441	330
2006	영등포구	영등포제2동	여자	530	495	128	124	182	191	220	180
2006	영등포구	영등포제3동	소계	2,587	2,793	734	795	947	1,081	906	917
2006	영등포구	영등포제3동	남자	1,366	1,467	375	428	511	561	480	478
2006	영등포구	영등포제3동	여자	1,221	1,326	359	367	436	520	426	439
2006	영등포구	여의동	소계	6,134	4,877	696	504	3,561	2,871	1,877	1,502
2006	영등포구	여의동	남자	3,012	2,393	344	237	1,741	1,406	927	750
2006	영등포구	여의동	여자	3,122	2,484	352	267	1,820	1,465	950	752
2006	영등포구	당산제1동	소계	4,345	4,747	1,084	1,264	1,829	2,016	1,432	1,467
2006	영등포구	당산제1동	남자	2,209	2,446	556	645	929	1,034	724	767
2006	영등포구	당산제1동	여자	2,136	2,301	528	619	900	982	708	700
2006	영등포구	당산제2동	소계	6,679	7,013	1,322	1,421	3,046	3,231	2,311	2,361
2006	영등포구	당산제2동	남자	3,328	3,450	650	683	1,515	1,591	1,163	1,176
2006	영등포구	당산제2동	여자	3,351	3,563	672	738	1,531	1,640	1,148	1,185
2006	영등포구	도림제1동	소계	1,740	1,812	691	683	488	528	561	601
2006	영등포구	도림제1동	남자	878	937	356	333	240	287	282	317
2006	영등포구	도림제1동	여자	862	875	335	350	248	241	279	284
2006	영등포구	도림제2동	소계	4,099	3,054	1,012	824	1,774	1,154	1,313	1,076
2006	영등포구	도림제2동	남자	2,114	1,593	529	422	942	600	643	571
2006	영등포구	도림제2동	여자	1,985	1,461	483	402	832	554	670	505
2006	영등포구	문래제1동	소계	2,888	2,927	827	639	1,240	1,483	821	805
2006	영등포구	문래제1동	남자	1,402	1,511	417	342	590	744	395	425
2006	영등포구	문래제1동	여자	1,486	1,416	410	297	650	739	426	380
2006	영등포구	문래제2동	소계	3,618	3,526	1,001	849	1,616	1,546	1,001	1,131
2006	영등포구	문래제2동	남자	1,797	1,817	516	434	804	787	477	596
2006	영등포구	문래제2동	여자	1,821	1,709	485	415	812	759	524	535
2006	영등포구	양평제1동	소계	3,848	3,645	869	810	1,901	1,665	1,078	1,170
2006	영등포구	양평제1동	남자	1,950	1,878	440	424	951	849	559	605
2006	영등포구	양평제1동	여자	1,898	1,767	429	386	950	816	519	565
2006	영등포구	양평제2동	소계	4,327	4,545	784	883	2,184	2,127	1,359	1,535
2006	영등포구	양평제2동	남자	2,130	2,279	393	415	1,066	1,077	671	787
2006	영등포구	양평제2동	여자	2,197	2,266	391	468	1,118	1,050	688	748
2006	영등포구	신길제1동	소계	4,407	4,801	1,185	1,184	1,595	1,955	1,627	1,662
2006	영등포구	신길제1동	남자	2,296	2,404	616	594	846	965	834	845
2006	영등포구	신길제1동	여자	2,111	2,397	569	590	749	990	793	817
2006	영등포구	신길제2동	소계	2,209	2,494	634	759	764	924	811	811
2006	영등포구	신길제2동	남자	1,137	1,255	308	388	394	441	435	426
2006	영등포구	신길제2동	여자	1,072	1,239	326	371	370	483	376	385
2006	영등포구	신길제3동	소계	3,726	4,164	1,424	1,539	1,141	1,311	1,161	1,314
2006	영등포구	신길제3동	남자	1,860	2,107	705	801	577	640	578	666
2006	영등포구	신길제3동	여자	1,866	2,057	719	738	564	671	583	648
2006	영등포구	신길제4동	소계	2,602	2,762	948	939	880	995	774	828
2006	영등포구	신길제4동	남자	1,312	1,346	471	461	454	473	387	412
2006	영등포구	신길제4동	여자	1,290	1,416	477	478	426	522	387	416
2006	영등포구	신길제5동	소계	3,630	3,919	1,492	1,410	1,055	1,256	1,083	1,253
2006	영등포구	신길제5동	남자	1,849	1,979	790	722	521	634	538	623
2006	영등포구	신길제5동	여자	1,781	1,940	702	688	534	622	545	630
2006	영등포구	신길제6동	소계	5,097	5,424	1,171	1,276	2,468	2,635	1,458	1,513
2006	영등포구	신길제6동	남자	2,497	2,693	576	654	1,208	1,284	713	755
2006	영등포구	신길제6동	여자	2,600	2,731	595	622	1,260	1,351	745	758
2006	영등포구	신길제7동	소계	5,297	5,520	891	1,099	2,058	2,185	2,348	2,236
2006	영등포구	신길제7동	남자	2,599	2,819	451	572	996	1,122	1,152	1,125
2006	영등포구	신길제7동	여자	2,698	2,701	440	527	1,062	1,063	1,196	1,111
2006	영등포구	대림제1동	소계	4,017	4,327	1,362	1,150	1,442	1,781	1,213	1,396
2006	영등포구	대림제1동	남자	2,074	2,212	689	565	753	938	632	709
2006	영등포구	대림제1동	여자	1,943	2,115	673	585	689	843	581	687
2006	영등포구	대림제2동	소계	3,667	4,658	741	928	1,601	2,146	1,325	1,584
2006	영등포구	대림제2동	남자	1,758	2,331	343	455	778	1,084	637	792
2006	영등포구	대림제2동	여자	1,909	2,327	398	473	823	1,062	688	792
2006	영등포구	대림제3동	소계	6,095	6,819	1,497	1,361	2,604	3,195	1,994	2,263
2006	영등포구	대림제3동	남자	3,146	3,557	788	736	1,366	1,659	992	1,162
2006	영등포구	대림제3동	여자	2,949	3,262	709	625	1,238	1,536	1,002	1,101
2006	동작구	계	소계	89,152	93,722	23,240	23,240	38,112	41,214	27,800	29,268
2006	동작구	계	남자	43,835	46,751	11,393	11,393	18,676	20,357	13,766	15,001
2006	동작구	계	여자	45,317	46,971	11,847	11,847	19,436	20,857	14,034	14,267
2006	동작구	노량진제1동	소계	4,329	5,397	1,232	1,585	1,417	1,986	1,680	1,826
2006	동작구	노량진제1동	남자	2,264	2,856	584	788	723	1,023	957	1,045
2006	동작구	노량진제1동	여자	2,065	2,541	648	797	694	963	723	781
2006	동작구	노량진제2동	소계	3,786	4,290	1,013	1,375	1,244	1,451	1,529	1,464
2006	동작구	노량진제2동	남자	1,889	2,162	501	668	622	712	766	782
2006	동작구	노량진제2동	여자	1,897	2,128	512	707	622	739	763	682
2006	동작구	상도제1동	소계	4,948	4,260	1,540	1,324	2,201	1,649	1,207	1,287
2006	동작구	상도제1동	남자	2,412	2,130	735	653	1,094	839	583	638
2006	동작구	상도제1동	여자	2,536	2,130	805	671	1,107	810	624	649
2006	동작구	상도제2동	소계	4,600	5,480	1,859	2,088	1,454	1,831	1,287	1,561
2006	동작구	상도제2동	남자	2,221	2,660	911	987	687	882	623	791
2006	동작구	상도제2동	여자	2,379	2,820	948	1,101	767	949	664	770
2006	동작구	상도제3동	소계	5,461	5,048	2,311	1,686	1,811	1,855	1,339	1,507
2006	동작구	상도제3동	남자	2,668	2,460	1,157	823	892	902	619	735
2006	동작구	상도제3동	여자	2,793	2,588	1,154	863	919	953	720	772
2006	동작구	상도제4동	소계	5,742	6,369	2,221	2,047	1,865	2,273	1,656	2,049
2006	동작구	상도제4동	남자	2,800	3,196	1,075	997	937	1,155	788	1,044
2006	동작구	상도제4동	여자	2,942	3,173	1,146	1,050	928	1,118	868	1,005
2006	동작구	상도제5동	소계	4,053	4,551	840	966	1,850	2,250	1,363	1,335
2006	동작구	상도제5동	남자	1,993	2,297	408	466	893	1,127	692	704
2006	동작구	상도제5동	여자	2,060	2,254	432	500	957	1,123	671	631
2006	동작구	본동	소계	3,045	2,973	949	769	1,239	1,292	857	912
2006	동작구	본동	남자	1,499	1,497	458	380	623	648	418	469
2006	동작구	본동	여자	1,546	1,476	491	389	616	644	439	443
2006	동작구	흑석제1동	소계	3,468	3,727	784	1,009	1,097	1,315	1,587	1,403
2006	동작구	흑석제1동	남자	1,821	1,997	396	493	544	707	881	797
2006	동작구	흑석제1동	여자	1,647	1,730	388	516	553	608	706	606
2006	동작구	흑석제2동	소계	2,138	2,503	527	530	981	1,203	630	770
2006	동작구	흑석제2동	남자	1,051	1,236	261	278	479	570	311	388
2006	동작구	흑석제2동	여자	1,087	1,267	266	252	502	633	319	382
2006	동작구	흑석제3동	소계	1,887	2,070	637	674	573	683	677	713
2006	동작구	흑석제3동	남자	979	1,091	334	333	288	375	357	383
2006	동작구	흑석제3동	여자	908	979	303	341	285	308	320	330
2006	동작구	동작동	소계	4,513	4,526	820	813	2,289	2,312	1,404	1,401
2006	동작구	동작동	남자	2,204	2,222	411	405	1,098	1,106	695	711
2006	동작구	동작동	여자	2,309	2,304	409	408	1,191	1,206	709	690
2006	동작구	사당제1동	소계	6,014	6,274	909	876	2,890	3,239	2,215	2,159
2006	동작구	사당제1동	남자	2,862	3,084	461	440	1,350	1,585	1,051	1,059
2006	동작구	사당제1동	여자	3,152	3,190	448	436	1,540	1,654	1,164	1,100
2006	동작구	사당제2동	소계	3,073	3,352	607	649	1,573	1,753	893	950
2006	동작구	사당제2동	남자	1,482	1,663	299	319	749	876	434	468
2006	동작구	사당제2동	여자	1,591	1,689	308	330	824	877	459	482
2006	동작구	사당제3동	소계	5,861	6,494	1,285	1,557	2,675	3,027	1,901	1,910
2006	동작구	사당제3동	남자	2,923	3,181	630	765	1,373	1,466	920	950
2006	동작구	사당제3동	여자	2,938	3,313	655	792	1,302	1,561	981	960
2006	동작구	사당제4동	소계	3,102	3,499	1,007	1,018	1,169	1,367	926	1,114
2006	동작구	사당제4동	남자	1,509	1,715	492	514	582	654	435	547
2006	동작구	사당제4동	여자	1,593	1,784	515	504	587	713	491	567
2006	동작구	사당제5동	소계	3,653	3,905	1,086	957	1,531	1,722	1,036	1,226
2006	동작구	사당제5동	남자	1,824	1,953	544	470	755	846	525	637
2006	동작구	사당제5동	여자	1,829	1,952	542	487	776	876	511	589
2006	동작구	대방동	소계	8,286	8,234	1,789	1,624	4,193	4,266	2,304	2,344
2006	동작구	대방동	남자	4,041	4,071	865	814	2,053	2,072	1,123	1,185
2006	동작구	대방동	여자	4,245	4,163	924	810	2,140	2,194	1,181	1,159
2006	동작구	신대방제1동	소계	6,161	5,340	623	498	3,760	3,052	1,778	1,790
2006	동작구	신대방제1동	남자	2,973	2,633	295	232	1,843	1,487	835	914
2006	동작구	신대방제1동	여자	3,188	2,707	328	266	1,917	1,565	943	876
2006	동작구	신대방제2동	소계	5,032	5,430	1,201	1,195	2,300	2,688	1,531	1,547
2006	동작구	신대방제2동	남자	2,420	2,647	576	568	1,091	1,325	753	754
2006	동작구	신대방제2동	여자	2,612	2,783	625	627	1,209	1,363	778	793
2006	관악구	계	소계	132,730	130,804	42,590	42,590	44,297	45,597	45,843	42,617
2006	관악구	계	남자	68,110	67,468	21,597	21,597	22,603	23,339	23,910	22,532
2006	관악구	계	여자	64,620	63,336	20,993	20,993	21,694	22,258	21,933	20,085
2006	관악구	봉천본동	소계	3,892	4,330	1,552	1,563	1,174	1,474	1,166	1,293
2006	관악구	봉천본동	남자	1,953	2,170	780	780	579	741	594	649
2006	관악구	봉천본동	여자	1,939	2,160	772	783	595	733	572	644
2006	관악구	봉천제1동	소계	5,685	6,184	1,775	1,667	2,061	2,543	1,849	1,974
2006	관악구	봉천제1동	남자	2,880	3,092	871	841	1,039	1,267	970	984
2006	관악구	봉천제1동	여자	2,805	3,092	904	826	1,022	1,276	879	990
2006	관악구	봉천제2동	소계	2,784	3,147	1,026	1,117	1,024	1,204	734	826
2006	관악구	봉천제2동	남자	1,392	1,581	512	549	513	620	367	412
2006	관악구	봉천제2동	여자	1,392	1,566	514	568	511	584	367	414
2006	관악구	봉천제3동	소계	3,925	4,194	1,077	1,112	1,708	2,022	1,140	1,060
2006	관악구	봉천제3동	남자	1,974	2,101	544	567	839	990	591	544
2006	관악구	봉천제3동	여자	1,951	2,093	533	545	869	1,032	549	516
2006	관악구	봉천제4동	소계	6,014	5,740	1,948	1,921	1,575	1,928	2,491	1,891
2006	관악구	봉천제4동	남자	3,065	2,916	995	972	802	966	1,268	978
2006	관악구	봉천제4동	여자	2,949	2,824	953	949	773	962	1,223	913
2006	관악구	봉천제5동	소계	3,876	4,449	1,227	1,203	1,542	1,885	1,107	1,361
2006	관악구	봉천제5동	남자	1,865	2,203	573	573	742	945	550	685
2006	관악구	봉천제5동	여자	2,011	2,246	654	630	800	940	557	676
2006	관악구	봉천제6동	소계	8,024	8,374	2,287	2,513	2,707	3,159	3,030	2,702
2006	관악구	봉천제6동	남자	4,037	4,221	1,146	1,250	1,362	1,574	1,529	1,397
2006	관악구	봉천제6동	여자	3,987	4,153	1,141	1,263	1,345	1,585	1,501	1,305
2006	관악구	봉천제7동	소계	5,273	5,168	1,599	1,855	1,471	1,681	2,203	1,632
2006	관악구	봉천제7동	남자	2,831	2,798	817	970	800	915	1,214	913
2006	관악구	봉천제7동	여자	2,442	2,370	782	885	671	766	989	719
2006	관악구	봉천제8동	소계	3,700	4,100	1,410	1,665	1,079	1,226	1,211	1,209
2006	관악구	봉천제8동	남자	1,847	2,076	703	846	535	603	609	627
2006	관악구	봉천제8동	여자	1,853	2,024	707	819	544	623	602	582
2006	관악구	봉천제9동	소계	4,442	4,663	1,633	1,576	1,594	1,692	1,215	1,395
2006	관악구	봉천제9동	남자	2,150	2,323	777	790	781	831	592	702
2006	관악구	봉천제9동	여자	2,292	2,340	856	786	813	861	623	693
2006	관악구	봉천제10동	소계	3,609	3,637	1,357	1,414	1,003	1,097	1,249	1,126
2006	관악구	봉천제10동	남자	1,792	1,842	665	688	524	581	603	573
2006	관악구	봉천제10동	여자	1,817	1,795	692	726	479	516	646	553
2006	관악구	봉천제11동	소계	6,409	7,009	1,687	1,812	2,213	2,592	2,509	2,605
2006	관악구	봉천제11동	남자	3,177	3,586	843	895	1,098	1,343	1,236	1,348
2006	관악구	봉천제11동	여자	3,232	3,423	844	917	1,115	1,249	1,273	1,257
2006	관악구	남현동	소계	5,148	4,821	497	481	2,495	2,407	2,156	1,933
2006	관악구	남현동	남자	2,491	2,354	249	244	1,200	1,143	1,042	967
2006	관악구	남현동	여자	2,657	2,467	248	237	1,295	1,264	1,114	966
2006	관악구	신림본동	소계	6,734	6,991	2,263	2,452	1,834	2,367	2,637	2,172
2006	관악구	신림본동	남자	3,429	3,545	1,150	1,221	975	1,196	1,304	1,128
2006	관악구	신림본동	여자	3,305	3,446	1,113	1,231	859	1,171	1,333	1,044
2006	관악구	신림제1동	소계	4,727	4,960	1,748	1,730	1,315	1,553	1,664	1,677
2006	관악구	신림제1동	남자	2,299	2,453	848	858	636	749	815	846
2006	관악구	신림제1동	여자	2,428	2,507	900	872	679	804	849	831
2006	관악구	신림제2동	소계	6,626	6,956	2,139	2,389	1,747	2,036	2,740	2,531
2006	관악구	신림제2동	남자	3,863	4,016	1,198	1,314	1,017	1,199	1,648	1,503
2006	관악구	신림제2동	여자	2,763	2,940	941	1,075	730	837	1,092	1,028
2006	관악구	신림제3동	소계	3,577	3,952	1,806	1,865	836	997	935	1,090
2006	관악구	신림제3동	남자	1,825	2,041	922	957	423	515	480	569
2006	관악구	신림제3동	여자	1,752	1,911	884	908	413	482	455	521
2006	관악구	신림제4동	소계	5,806	6,387	1,756	1,869	2,048	2,298	2,002	2,220
2006	관악구	신림제4동	남자	2,863	3,179	864	916	1,001	1,133	998	1,130
2006	관악구	신림제4동	여자	2,943	3,208	892	953	1,047	1,165	1,004	1,090
2006	관악구	신림제5동	소계	5,386	5,608	1,251	1,551	1,588	2,099	2,547	1,958
2006	관악구	신림제5동	남자	2,712	2,854	645	772	830	1,081	1,237	1,001
2006	관악구	신림제5동	여자	2,674	2,754	606	779	758	1,018	1,310	957
2006	관악구	신림제6동	소계	2,030	2,187	945	995	491	529	594	663
2006	관악구	신림제6동	남자	1,073	1,124	497	538	265	267	311	319
2006	관악구	신림제6동	여자	957	1,063	448	457	226	262	283	344
2006	관악구	신림제7동	소계	10,671	1,421	3,411	535	4,907	361	2,353	525
2006	관악구	신림제7동	남자	5,318	713	1,697	272	2,468	183	1,153	258
2006	관악구	신림제7동	여자	5,353	708	1,714	263	2,439	178	1,200	267
2006	관악구	신림제8동	소계	4,192	5,216	976	1,267	1,750	2,256	1,466	1,693
2006	관악구	신림제8동	남자	2,151	2,609	504	602	895	1,150	752	857
2006	관악구	신림제8동	여자	2,041	2,607	472	665	855	1,106	714	836
2006	관악구	신림제9동	소계	6,319	6,292	1,312	1,582	1,834	1,958	3,173	2,752
2006	관악구	신림제9동	남자	4,113	4,113	806	980	1,111	1,221	2,196	1,912
2006	관악구	신림제9동	여자	2,206	2,179	506	602	723	737	977	840
2006	관악구	신림제10동	소계	3,516	4,223	1,160	1,800	1,316	1,218	1,040	1,205
2006	관악구	신림제10동	남자	1,774	2,103	585	876	660	602	529	625
2006	관악구	신림제10동	여자	1,742	2,120	575	924	656	616	511	580
2006	관악구	신림제11동	소계	3,445	3,634	1,403	1,395	1,126	1,235	916	1,004
2006	관악구	신림제11동	남자	1,691	1,817	691	691	557	622	443	504
2006	관악구	신림제11동	여자	1,754	1,817	712	704	569	613	473	500
2006	관악구	신림제12동	소계	3,968	3,665	1,964	1,607	1,090	960	914	1,098
2006	관악구	신림제12동	남자	2,008	1,904	988	833	556	498	464	573
2006	관악구	신림제12동	여자	1,960	1,761	976	774	534	462	450	525
2006	관악구	신림제13동	소계	2,952	3,496	1,381	1,654	769	820	802	1,022
2006	관악구	신림제13동	남자	1,537	1,734	727	802	395	404	415	528
2006	관악구	신림제13동	여자	1,415	1,762	654	852	374	416	387	494
2006	서초구	계	소계	98,911	93,785	24,796	24,796	43,644	40,664	30,471	28,325
2006	서초구	계	남자	47,781	45,990	11,882	11,882	21,118	19,991	14,781	14,117
2006	서초구	계	여자	51,130	47,795	12,914	12,914	22,526	20,673	15,690	14,208
2006	서초구	서초제1동	소계	6,885	4,640	2,084	1,246	2,791	1,832	2,010	1,562
2006	서초구	서초제1동	남자	3,390	2,298	1,035	605	1,364	908	991	785
2006	서초구	서초제1동	여자	3,495	2,342	1,049	641	1,427	924	1,019	777
2006	서초구	서초제2동	소계	6,002	4,852	1,517	1,309	2,673	2,117	1,812	1,426
2006	서초구	서초제2동	남자	2,934	2,437	720	679	1,303	1,023	911	735
2006	서초구	서초제2동	여자	3,068	2,415	797	630	1,370	1,094	901	691
2006	서초구	서초제3동	소계	8,952	6,328	2,187	1,560	3,980	2,585	2,785	2,183
2006	서초구	서초제3동	남자	4,532	3,218	1,096	740	2,050	1,363	1,386	1,115
2006	서초구	서초제3동	여자	4,420	3,110	1,091	820	1,930	1,222	1,399	1,068
2006	서초구	서초제4동	소계	6,798	6,182	1,886	2,129	2,956	2,517	1,956	1,536
2006	서초구	서초제4동	남자	3,267	3,092	905	1,045	1,435	1,279	927	768
2006	서초구	서초제4동	여자	3,531	3,090	981	1,084	1,521	1,238	1,029	768
2006	서초구	잠원동	소계	7,321	7,566	1,517	1,687	3,406	3,629	2,398	2,250
2006	서초구	잠원동	남자	3,433	3,573	709	805	1,601	1,703	1,123	1,065
2006	서초구	잠원동	여자	3,888	3,993	808	882	1,805	1,926	1,275	1,185
2006	서초구	반포본동	소계	2,784	2,657	867	845	1,323	1,151	594	661
2006	서초구	반포본동	남자	1,279	1,253	414	381	592	568	273	304
2006	서초구	반포본동	여자	1,505	1,404	453	464	731	583	321	357
2006	서초구	반포제1동	소계	5,805	6,424	1,004	1,318	2,628	3,004	2,173	2,102
2006	서초구	반포제1동	남자	2,784	3,121	483	640	1,253	1,457	1,048	1,024
2006	서초구	반포제1동	여자	3,021	3,303	521	678	1,375	1,547	1,125	1,078
2006	서초구	반포제2동	소계	2,285	3,869	686	1,609	907	1,485	692	775
2006	서초구	반포제2동	남자	1,063	1,832	291	745	441	700	331	387
2006	서초구	반포제2동	여자	1,222	2,037	395	864	466	785	361	388
2006	서초구	반포제3동	소계	4,587	5,126	1,327	1,708	1,881	2,033	1,379	1,385
2006	서초구	반포제3동	남자	2,186	2,441	620	789	897	969	669	683
2006	서초구	반포제3동	여자	2,401	2,685	707	919	984	1,064	710	702
2006	서초구	반포제4동	소계	4,442	4,321	1,440	1,480	1,759	1,736	1,243	1,105
2006	서초구	반포제4동	남자	2,108	2,151	658	720	853	889	597	542
2006	서초구	반포제4동	여자	2,334	2,170	782	760	906	847	646	563
2006	서초구	방배본동	소계	6,076	4,220	2,072	1,277	2,689	1,849	1,315	1,094
2006	서초구	방배본동	남자	2,873	2,028	971	606	1,269	887	633	535
2006	서초구	방배본동	여자	3,203	2,192	1,101	671	1,420	962	682	559
2006	서초구	방배제1동	소계	4,270	4,813	1,327	1,603	1,715	1,935	1,228	1,275
2006	서초구	방배제1동	남자	2,076	2,365	644	766	855	960	577	639
2006	서초구	방배제1동	여자	2,194	2,448	683	837	860	975	651	636
2006	서초구	방배제2동	소계	7,484	7,600	1,624	1,480	3,466	3,679	2,394	2,441
2006	서초구	방배제2동	남자	3,550	3,654	780	690	1,625	1,793	1,145	1,171
2006	서초구	방배제2동	여자	3,934	3,946	844	790	1,841	1,886	1,249	1,270
2006	서초구	방배제3동	소계	5,568	5,244	1,449	1,526	2,541	2,219	1,578	1,499
2006	서초구	방배제3동	남자	2,683	2,573	725	726	1,232	1,086	726	761
2006	서초구	방배제3동	여자	2,885	2,671	724	800	1,309	1,133	852	738
2006	서초구	방배제4동	소계	6,886	6,791	1,959	2,195	3,109	2,969	1,818	1,627
2006	서초구	방배제4동	남자	3,164	3,233	909	1,041	1,403	1,388	852	804
2006	서초구	방배제4동	여자	3,722	3,558	1,050	1,154	1,706	1,581	966	823
2006	서초구	양재제1동	소계	5,740	5,845	868	870	2,707	2,766	2,165	2,209
2006	서초구	양재제1동	남자	2,867	2,960	426	442	1,353	1,383	1,088	1,135
2006	서초구	양재제1동	여자	2,873	2,885	442	428	1,354	1,383	1,077	1,074
2006	서초구	양재제2동	소계	5,748	5,896	747	709	2,660	2,653	2,341	2,534
2006	서초구	양재제2동	남자	2,896	3,047	369	357	1,337	1,370	1,190	1,320
2006	서초구	양재제2동	여자	2,852	2,849	378	352	1,323	1,283	1,151	1,214
2006	서초구	내곡동	소계	1,278	1,411	235	245	453	505	590	661
2006	서초구	내곡동	남자	696	714	127	105	255	265	314	344
2006	서초구	내곡동	여자	582	697	108	140	198	240	276	317
2006	강남구	계	소계	145,067	130,417	41,988	41,988	56,425	47,888	46,654	40,541
2006	강남구	계	남자	69,971	63,511	19,835	19,835	27,619	23,713	22,517	19,963
2006	강남구	계	여자	75,096	66,906	22,153	22,153	28,806	24,175	24,137	20,578
2006	강남구	신사동	소계	4,493	4,773	972	1,022	1,993	2,297	1,528	1,454
2006	강남구	신사동	남자	2,084	2,242	469	484	927	1,083	688	675
2006	강남구	신사동	여자	2,409	2,531	503	538	1,066	1,214	840	779
2006	강남구	논현제1동	소계	7,926	8,751	1,438	1,766	3,192	3,949	3,296	3,036
2006	강남구	논현제1동	남자	3,760	4,206	653	813	1,522	1,892	1,585	1,501
2006	강남구	논현제1동	여자	4,166	4,545	785	953	1,670	2,057	1,711	1,535
2006	강남구	논현제2동	소계	6,415	6,671	1,851	2,087	2,364	2,454	2,200	2,130
2006	강남구	논현제2동	남자	3,078	3,280	850	985	1,173	1,243	1,055	1,052
2006	강남구	논현제2동	여자	3,337	3,391	1,001	1,102	1,191	1,211	1,145	1,078
2006	강남구	압구정제1동	소계	3,182	3,337	930	1,092	1,407	1,391	845	854
2006	강남구	압구정제1동	남자	1,502	1,569	441	531	676	650	385	388
2006	강남구	압구정제1동	여자	1,680	1,768	489	561	731	741	460	466
2006	강남구	압구정제2동	소계	2,378	2,500	815	907	936	940	627	653
2006	강남구	압구정제2동	남자	1,111	1,232	376	423	448	479	287	330
2006	강남구	압구정제2동	여자	1,267	1,268	439	484	488	461	340	323
2006	강남구	청담제1동	소계	3,785	5,265	1,179	2,115	1,484	1,939	1,122	1,211
2006	강남구	청담제1동	남자	1,818	2,544	567	1,009	727	955	524	580
