"행정구역(시군구)별","시점","총전입[명]","총전출[명]","순이동[명]","시도내이동-시군구내[명]","시도내이동-시군구간 전입[명]","시도내이동-시군구간 전출[명]","시도간전입[명]","시도간전출[명]",
"충청남도","2007. 10 월","37403","35269","2134","18124","4888","4888","14391","12257",
"충청남도","2007. 11 월","33665","32003","1662","16271","4533","4533","12861","11199",
"충청남도","2007. 12 월","31544","30050","1494","12989","4421","4421","14134","12640",
"충청남도","2008. 01 월","38218","36593","1625","15932","7111","7111","15175","13550",
"충청남도","2008. 02 월","42213","40652","1561","16811","8735","8735","16667","15106",
"충청남도","2008. 03 월","36195","34042","2153","14769","6132","6132","15294","13141",
"충청남도","2008. 04 월","34842","34754","88","16928","5349","5349","12565","12477",
"충청남도","2008. 05 월","27063","25427","1636","10930","4193","4193","11940","10304",
"충청남도","2008. 06 월","25406","23087","2319","9594","3765","3765","12047","9728",
"충청남도","2008. 07 월","23895","23100","795","9285","3605","3605","11005","10210",
"충청남도","2008. 08 월","24040","23304","736","9110","3634","3634","11296","10560",
"충청남도","2008. 09 월","23060","22276","784","9407","3280","3280","10373","9589",
"충청남도","2008. 10 월","25609","24912","697","10501","4227","4227","10881","10184",
"충청남도","2008. 11 월","23848","23071","777","10291","4120","4120","9437","8660",
"충청남도","2008. 12 월","30905","28547","2358","11099","5494","5494","14312","11954",
"충청남도","2009. 01 월","24145","24106","39","9099","4023","4023","11023","10984",
"충청남도","2009. 02 월","36570","36796","-226","13283","8037","8037","15250","15476",
"충청남도","2009. 03 월","32525","32239","286","12648","5835","5835","14042","13756",
"충청남도","2009. 04 월","26203","25282","921","11267","3924","3924","11012","10091",
"충청남도","2009. 05 월","24818","24081","737","10510","3655","3655","10653","9916",
"충청남도","2009. 06 월","25914","24807","1107","10782","3902","3902","11230","10123",
"충청남도","2009. 07 월","25719","24695","1024","10707","4277","4277","10735","9711",
"충청남도","2009. 08 월","25138","24660","478","9674","4297","4297","11167","10689",
"충청남도","2009. 09 월","23817","22445","1372","9376","3664","3664","10777","9405",
"충청남도","2009. 10 월","27630","25473","2157","12221","3758","3758","11651","9494",
"충청남도","2009. 11 월","26954","24620","2334","11737","3932","3932","11285","8951",
"충청남도","2009. 12 월","30193","28307","1886","12909","4241","4241","13043","11157",
"충청남도","2010. 01 월","27089","26344","745","11365","4013","4013","11711","10966",
"충청남도","2010. 02 월","31921","31243","678","12456","5230","5230","14235","13557",
"충청남도","2010. 03 월","35915","33107","2808","13774","5343","5343","16798","13990",
"충청남도","2010. 04 월","26298","24108","2190","10166","3851","3851","12281","10091",
"충청남도","2010. 05 월","24157","22748","1409","10155","3347","3347","10655","9246",
"충청남도","2010. 06 월","24681","23603","1078","10536","3466","3466","10679","9601",
"충청남도","2010. 07 월","22022","20953","1069","8918","3173","3173","9931","8862",
"충청남도","2010. 08 월","25653","24945","708","10488","3708","3708","11457","10749",
"충청남도","2010. 09 월","20797","19684","1113","8358","2965","2965","9474","8361",
"충청남도","2010. 10 월","24878","23622","1256","10446","4136","4136","10296","9040",
"충청남도","2010. 11 월","26232","24453","1779","11426","3867","3867","10939","9160",
"충청남도","2010. 12 월","28210","26865","1345","11624","4561","4561","12025","10680",
"충청남도","2011. 01 월","24979","24850","129","9620","3964","3964","11395","11266",
"충청남도","2011. 02 월","32294","31469","825","12459","5308","5308","14527","13702",
"충청남도","2011. 03 월","33700","30803","2897","13031","5301","5301","15368","12471",
"충청남도","2011. 04 월","26029","24122","1907","10711","3963","3963","11355","9448",
"충청남도","2011. 05 월","25815","23942","1873","10484","3840","3840","11491","9618",
"충청남도","2011. 06 월","24851","23483","1368","10455","3878","3878","10518","9150",
"충청남도","2011. 07 월","22684","21227","1457","8886","3840","3840","9958","8501",
"충청남도","2011. 08 월","27241","25985","1256","10836","4593","4593","11812","10556",
"충청남도","2011. 09 월","23750","22333","1417","9536","3809","3809","10405","8988",
"충청남도","2011. 10 월","24887","23275","1612","10251","3684","3684","10952","9340",
"충청남도","2011. 11 월","25386","23878","1508","10987","3691","3691","10708","9200",
"충청남도","2011. 12 월","29571","27179","2392","12147","4378","4378","13046","10654",
"충청남도","2012. 01 월","23711","23479","232","9509","3496","3496","10706","10474",
"충청남도","2012. 02 월","33017","32724","293","12605","5325","5325","15087","14794",
"충청남도","2012. 03 월","28237","27423","814","11619","4208","4208","12410","11596",
"충청남도","2012. 04 월","24077","22601","1476","10407","3394","3394","10276","8800",
"충청남도","2012. 05 월","23361","22255","1106","10199","3217","3217","9945","8839",
"충청남도","2012. 06 월","20593","19475","1118","8767","2783","2783","9043","7925",
"충청남도","2012. 07 월","21156","20451","705","9183","2906","2906","9067","8362",
"충청남도","2012. 08 월","21668","21677","-9","8840","3086","3086","9742","9751",
"충청남도","2012. 09 월","18399","17928","471","7815","2670","2670","7914","7443",
"충청남도","2012. 10 월","23019","21891","1128","9719","3217","3217","10083","8955",
"충청남도","2012. 11 월","24771","23696","1075","11262","3445","3445","10064","8989",
"충청남도","2012. 12 월","25186","23746","1440","10653","3418","3418","11115","9675",
"충청남도","2013. 01 월","24726","24286","440","9925","3676","3676","11125","10685",
"충청남도","2013. 02 월","29939","28774","1165","10964","5089","5089","13886","12721",
"충청남도","2013. 03 월","25808","24858","950","10427","3993","3993","11388","10438",
"충청남도","2013. 04 월","23314","21832","1482","9795","3201","3201","10318","8836",
"충청남도","2013. 05 월","22241","20972","1269","9555","3052","3052","9634","8365",
"충청남도","2013. 06 월","21880","20565","1315","9979","3045","3045","8856","7541",
"충청남도","2013. 07 월","22001","21098","903","9887","2964","2964","9150","8247",
"충청남도","2013. 08 월","21141","20109","1032","8714","2982","2982","9445","8413",
"충청남도","2013. 09 월","18099","16842","1257","7763","2367","2367","7969","6712",
"충청남도","2013. 10 월","24328","22649","1679","10616","3319","3319","10393","8714",
"충청남도","2013. 11 월","22466","21386","1080","10258","3018","3018","9190","8110",
"충청남도","2013. 12 월","25485","24682","803","11504","3463","3463","10518","9715",
"충청남도","2014. 01 월","22228","21804","424","9159","3119","3119","9950","9526",
"충청남도","2014. 02 월","30886","30009","877","11544","5281","5281","14061","13184",
"충청남도","2014. 03 월","27544","25750","1794","10991","4039","4039","12514","10720",
"충청남도","2014. 04 월","24385","22877","1508","10125","3389","3389","10871","9363",
"충청남도","2014. 05 월","23536","21712","1824","9725","3354","3354","10457","8633",
"충청남도","2014. 06 월","22336","21642","694","9115","3858","3858","9363","8669",
"충청남도","2014. 07 월","21978","21582","396","9018","3249","3249","9711","9315",
"충청남도","2014. 08 월","21894","21853","41","9975","3069","3069","8850","8809",
"충청남도","2014. 09 월","20804","20872","-68","9274","2992","2992","8538","8606",
"충청남도","2014. 10 월","24082","23615","467","10609","3647","3647","9826","9359",
"충청남도","2014. 11 월","23961","23129","832","11496","3354","3354","9111","8279",
"충청남도","2014. 12 월","25993","24972","1021","10771","3948","3948","11274","10253",
"충청남도","2015. 01 월","27236","26747","489","11033","4531","4531","11672","11183",
"충청남도","2015. 02 월","25672","26228","-556","9929","4253","4253","11490","12046",
"충청남도","2015. 03 월","29196","28378","818","12107","4202","4202","12887","12069",
"충청남도","2015. 04 월","23551","22558","993","10136","3343","3343","10072","9079",
"충청남도","2015. 05 월","21088","20165","923","9050","2919","2919","9119","8196",
"충청남도","2015. 06 월","22171","21263","908","9629","3030","3030","9512","8604",
"충청남도","2015. 07 월","20610","20431","179","8600","2849","2849","9161","8982",
"충청남도","2015. 08 월","23065","21272","1793","9062","3031","3031","10972","9179",
"충청남도","2015. 09 월","21120","20627","493","9307","3011","3011","8802","8309",
"충청남도","2015. 10 월","24459","23930","529","10799","3656","3656","10004","9475",
"충청남도","2015. 11 월","24050","22769","1281","10706","3482","3482","9862","8581",
"충청남도","2015. 12 월","27734","25312","2422","10971","3860","3860","12903","10481",
"충청남도","2016. 01 월","24576","23967","609","9231","4395","4395","10950","10341",
"충청남도","2016. 02 월","29694","28601","1093","10855","5397","5397","13442","12349",
"충청남도","2016. 03 월","27075","26291","784","10741","4319","4319","12015","11231",
"충청남도","2016. 04 월","21739","20926","813","9291","3269","3269","9179","8366",
"충청남도","2016. 05 월","24471","23236","1235","11017","3962","3962","9492","8257",
"충청남도","2016. 06 월","21438","20051","1387","8795","3337","3337","9306","7919",
"충청남도","2016. 07 월","19478","18960","518","8291","2833","2833","8354","7836",
"충청남도","2016. 08 월","22955","21718","1237","9340","3258","3258","10357","9120",
"충청남도","2016. 09 월","20524","19233","1291","8763","3089","3089","8672","7381",
"충청남도","2016. 10 월","22619","21113","1506","9764","3295","3295","9560","8054",
"충청남도","2016. 11 월","25035","22948","2087","11168","3780","3780","10087","8000",
"충청남도","2016. 12 월","27160","24402","2758","10767","4049","4049","12344","9586",
"충청남도","2017. 01 월","23264","22634","630","8864","3587","3587","10813","10183",
"충청남도","2017. 02 월","32414","30003","2411","12003","5236","5236","15175","12764",
"충청남도","2017. 03 월","30178","27861","2317","12610","4244","4244","13324","11007",
"충청남도","2017. 04 월","22158","20211","1947","9281","3109","3109","9768","7821",
"충청남도","2017. 05 월","22636","21164","1472","9460","3092","3092","10084","8612",
"충청남도","2017. 06 월","21108","19354","1754","8634","2933","2933","9541","7787",
"충청남도","2017. 07 월","21017","19512","1505","8673","3021","3021","9323","7818",
"충청남도","2017. 08 월","26580","24570","2010","11587","3734","3734","11259","9249",
"충청남도","2017. 09 월","23068","21619","1449","10623","3139","3139","9306","7857",
"충청남도","2017. 10 월","19693","18413","1280","8587","2753","2753","8353","7073",
"충청남도","2017. 11 월","23385","22073","1312","10675","3316","3316","9394","8082",
"충청남도","2017. 12 월","23237","21923","1314","9053","3398","3398","10786","9472",
"충청남도","2018. 01 월","27368","26298","1070","10501","4485","4485","12382","11312",
"충청남도","2018. 02 월","28396","27741","655","10969","4633","4633","12794","12139",
"충청남도","2018. 03 월","27896","26562","1334","11171","4190","4190","12535","11201",
"충청남도","2018. 04 월","24497","23331","1166","10709","3565","3565","10223","9057",
"충청남도","2018. 05 월","24676","23793","883","11581","3605","3605","9490","8607",
"충청남도","2018. 06 월","23755","23147","608","11727","3187","3187","8841","8233",
"충청남도","2018. 07 월","23667","23416","251","11082","3309","3309","9276","9025",
"충청남도","2018. 08 월","23523","22710","813","10008","3405","3405","10110","9297",
"충청남도","2018. 09 월","18078","17716","362","8101","2627","2627","7350","6988",
"충청남도","2018. 10 월","22865","22029","836","9767","3404","3404","9694","8858",
"충청남도","2018. 11 월","23800","22797","1003","11027","3440","3440","9333","8330",
"충청남도","2018. 12 월","23784","22681","1103","9612","3560","3560","10612","9509",
"충청남도","2019. 01 월","25843","26122","-279","9600","4194","4194","12049","12328",
"충청남도","2019. 02 월","26570","27053","-483","9376","4478","4478","12716","13199",
"충청남도","2019. 03 월","24307","23777","530","9176","3760","3760","11371","10841",
"충청남도","2019. 04 월","20857","20685","172","8632","3073","3073","9152","8980",
"충청남도","2019. 05 월","20084","20194","-110","8408","2947","2947","8729","8839",
"충청남도","2019. 06 월","17911","17580","331","7500","2704","2704","7707","7376",
"충청남도","2019. 07 월","19691","20148","-457","8353","2898","2898","8440","8897",
"충청남도","2019. 08 월","21446","21538","-92","9477","3112","3112","8857","8949",
"충청남도","2019. 09 월","19170","19249","-79","8187","2820","2820","8163","8242",
"충청남도","2019. 10 월","20454","20506","-52","8592","3094","3094","8768","8820",
"충청남도","2019. 11 월","19826","19892","-66","8270","3154","3154","8402","8468",
