"측정일자","물재생센터명칭","처리장구분","1차하수처리량","2차하수처리량"
"2019/05/18","중랑물재생센터","제1처리장","0","170970"
"2019/05/18","중랑물재생센터","제4처리장","0","122030"
"2019/05/18","중랑물재생센터","제2처리장","0","234024"
"2019/05/18","탄천물재생센터","제2처리장","0","247403"
"2019/05/18","탄천물재생센터","제1처리장","0","393806"
"2019/05/17","난지물재생센터","제2처리장","0","282975"
"2019/05/17","난지물재생센터","중계펌프장(상암)","","10515"
"2019/05/17","난지물재생센터","제1처리장","0","224224"
"2019/05/17","난지물재생센터","정화조오니처리장","608","4244"
"2019/05/17","서남물재생센터","제2처리장","0","955293"
"2019/05/17","서남물재생센터","제1처리장","0","524127"
"2019/05/17","중랑물재생센터","제3처리장","0","639820"
"2019/05/13","난지물재생센터","제2처리장","0","286288"
"2019/05/13","난지물재생센터","중계펌프장(상암)","","10075"
"2019/05/12","난지물재생센터","정화조오니처리장","247","3675"
"2019/05/12","난지물재생센터","중계펌프장(상암)","","9077"
"2019/05/12","난지물재생센터","제1처리장","0","226236"
"2019/05/12","난지물재생센터","제2처리장","0","285972"
"2019/05/12","서남물재생센터","제2처리장","0","931802"
"2019/05/12","서남물재생센터","제1처리장","0","495033"
"2019/05/12","중랑물재생센터","제4처리장","0","96650"
"2019/05/12","중랑물재생센터","제3처리장","0","600970"
"2019/05/12","중랑물재생센터","제1처리장","0","174120"
"2019/05/12","중랑물재생센터","제2처리장","0","231514"
"2019/05/12","탄천물재생센터","제2처리장","0","258373"
"2019/05/12","탄천물재생센터","제1처리장","0","372614"
"2019/05/11","탄천물재생센터","제2처리장","0","260436"
"2019/05/11","탄천물재생센터","제1처리장","0","367197"
"2019/05/10","난지물재생센터","제2처리장","0","279424"
"2019/05/10","난지물재생센터","중계펌프장(상암)","","10870"
"2019/05/10","난지물재생센터","제1처리장","0","221638"
"2019/05/10","난지물재생센터","정화조오니처리장","949","5183"
"2019/05/10","서남물재생센터","제1처리장","0","517711"
"2019/05/10","서남물재생센터","제2처리장","0","942750"
"2019/05/10","중랑물재생센터","제3처리장","0","561400"
"2019/05/10","중랑물재생센터","제1처리장","0","192260"
"2019/05/10","중랑물재생센터","제4처리장","0","120790"
"2019/05/10","중랑물재생센터","제2처리장","0","244668"
"2019/05/10","탄천물재생센터","제2처리장","0","280940"
"2019/05/09","탄천물재생센터","제2처리장","0","278791"
"2019/05/06","중랑물재생센터","제1처리장","0","177810"
"2019/05/06","중랑물재생센터","제4처리장","0","96830"
"2019/05/06","중랑물재생센터","제2처리장","0","230981"
"2019/05/06","중랑물재생센터","제3처리장","0","579420"
"2019/05/05","중랑물재생센터","제3처리장","0","580030"
"2019/05/05","탄천물재생센터","제1처리장","0","360721"
"2019/05/05","탄천물재생센터","제2처리장","0","244688"
"2019/05/04","난지물재생센터","제1처리장","0","233563"
"2019/05/04","난지물재생센터","중계펌프장(상암)","","9267"
"2019/05/04","난지물재생센터","정화조오니처리장","250","2599"
"2019/05/04","난지물재생센터","제2처리장","0","288881"
"2019/05/04","서남물재생센터","제1처리장","0","498008"
"2019/05/04","서남물재생센터","제2처리장","0","951205"
"2019/05/03","서남물재생센터","제1처리장","0","525702"
"2019/05/03","서남물재생센터","제2처리장","0","941588"
"2018/12/31","난지물재생센터","중계펌프장(상암)","","11421"
"2018/12/31","난지물재생센터","제2처리장","0","300948.39"
"2018/12/31","난지물재생센터","제1처리장","0","214749.96"
"2018/12/31","난지물재생센터","정화조오니처리장","95","1869"
"2018/12/31","서남물재생센터","제1처리장","0","513793"
"2018/12/31","서남물재생센터","제2처리장","0","946598"
"2018/12/31","중랑물재생센터","제2처리장","0","204419"
"2018/12/31","중랑물재생센터","제1처리장","0","143050"
"2018/12/31","중랑물재생센터","제3처리장","0","652371"
"2018/12/31","중랑물재생센터","제4처리장","0","162240"
"2018/12/31","탄천물재생센터","제1처리장","0","378278"
"2018/12/31","탄천물재생센터","제2처리장","0","287637"
"2018/12/30","난지물재생센터","중계펌프장(상암)","","10077"
"2018/12/30","난지물재생센터","제2처리장","0","292672.78"
"2018/12/30","난지물재생센터","제1처리장","0","208440.11"
"2018/12/30","난지물재생센터","정화조오니처리장","236","3219"
"2018/12/30","서남물재생센터","제1처리장","0","505638"
"2018/12/30","서남물재생센터","제2처리장","0","935194"
"2018/12/30","중랑물재생센터","제2처리장","0","213823"
"2018/12/30","중랑물재생센터","제1처리장","0","149650"
"2018/12/30","중랑물재생센터","제3처리장","0","606676"
"2018/12/30","중랑물재생센터","제4처리장","0","157950"
"2018/12/30","탄천물재생센터","제1처리장","0","383458"
"2018/12/30","탄천물재생센터","제2처리장","0","268945"
"2018/12/29","난지물재생센터","중계펌프장(상암)","","10478"
"2018/12/29","난지물재생센터","제2처리장","0","304484.06"
"2018/12/29","난지물재생센터","제1처리장","0","217304.75"
"2018/12/29","난지물재생센터","정화조오니처리장","315","2366"
"2018/12/29","서남물재생센터","제1처리장","0","513561"
"2018/12/29","서남물재생센터","제2처리장","0","952634"
"2018/12/29","중랑물재생센터","제1처리장","0","152850"
"2018/12/29","중랑물재생센터","제3처리장","0","649508"
"2018/12/29","중랑물재생센터","제2처리장","0","230200"
"2018/12/29","중랑물재생센터","제4처리장","0","170850"
"2018/12/29","탄천물재생센터","제1처리장","0","397550"
"2018/12/29","탄천물재생센터","제2처리장","0","292604"
"2018/12/28","난지물재생센터","중계펌프장(상암)","","11668"
"2018/12/28","난지물재생센터","제2처리장","0","291854.13"
"2018/12/28","난지물재생센터","제1처리장","0","208369.48"
"2018/12/28","난지물재생센터","정화조오니처리장","601","5223"
"2018/12/28","서남물재생센터","제1처리장","0","507384"
"2018/12/28","서남물재생센터","제2처리장","0","947305"
"2018/12/28","중랑물재생센터","제1처리장","0","154800"
"2019/05/03","중랑물재생센터","제1처리장","0","189690"
"2019/05/03","중랑물재생센터","제4처리장","0","119270"
"2019/05/03","중랑물재생센터","제2처리장","0","221623"
"2019/05/03","중랑물재생센터","제3처리장","0","576850"
"2019/05/03","탄천물재생센터","제1처리장","0","414751"
"2019/05/03","탄천물재생센터","제2처리장","0","263681"
"2019/05/02","난지물재생센터","제1처리장","0","231757"
"2019/05/02","난지물재생센터","중계펌프장(상암)","","10773"
"2019/05/02","난지물재생센터","정화조오니처리장","256","4157"
"2019/05/02","난지물재생센터","제2처리장","0","285703"
"2019/05/02","서남물재생센터","제1처리장","0","537587"
"2019/04/29","중랑물재생센터","제4처리장","0","103850"
"2019/04/29","중랑물재생센터","제1처리장","0","185010"
"2019/04/29","탄천물재생센터","제1처리장","0","423716"
"2019/04/29","탄천물재생센터","제2처리장","0","239852"
"2019/04/28","난지물재생센터","정화조오니처리장","627","4366"
"2019/04/28","난지물재생센터","중계펌프장(상암)","0","8446"
"2019/04/27","난지물재생센터","정화조오니처리장","467","4038"
"2019/04/27","난지물재생센터","중계펌프장(상암)","0","8847"
"2019/04/27","난지물재생센터","제1처리장","0","229281.31"
"2019/04/27","난지물재생센터","제2처리장","0","290320.36"
"2019/04/27","서남물재생센터","제2처리장","0","953651"
"2019/04/27","서남물재생센터","제1처리장","0","503539"
"2018/12/28","중랑물재생센터","제3처리장","0","635814"
"2018/12/28","중랑물재생센터","제2처리장","0","230351"
"2018/12/28","중랑물재생센터","제4처리장","0","147270"
"2018/12/28","탄천물재생센터","제1처리장","0","389284"
"2018/12/28","탄천물재생센터","제2처리장","0","272517"
"2018/12/27","난지물재생센터","중계펌프장(상암)","","11556"
"2018/12/27","난지물재생센터","제2처리장","0","291825.97"
"2018/12/27","난지물재생센터","제1처리장","0","207936.14"
"2018/12/27","난지물재생센터","정화조오니처리장","1071","4841"
"2018/12/27","서남물재생센터","제1처리장","0","520444"
"2018/12/27","서남물재생센터","제2처리장","0","935430"
"2018/12/27","중랑물재생센터","제1처리장","0","107730"
"2018/12/27","중랑물재생센터","제3처리장","0","649515"
"2018/12/27","중랑물재생센터","제2처리장","0","248146"
"2018/12/27","중랑물재생센터","제4처리장","0","182090"
"2018/12/27","탄천물재생센터","제1처리장","0","377292"
"2018/12/27","탄천물재생센터","제2처리장","0","267844"
"2018/12/26","난지물재생센터","중계펌프장(상암)","","11540"
"2018/12/26","난지물재생센터","정화조오니처리장","544","3604"
"2018/12/26","난지물재생센터","제2처리장","0","297285.71"
"2018/12/26","난지물재생센터","제1처리장","0","210969.97"
"2018/12/26","서남물재생센터","제2처리장","0","947831"
"2018/12/26","서남물재생센터","제1처리장","0","512983"
"2018/12/26","중랑물재생센터","제3처리장","0","593273"
"2018/12/26","중랑물재생센터","제1처리장","0","147000"
"2018/12/26","중랑물재생센터","제2처리장","0","142291"
"2018/12/26","중랑물재생센터","제4처리장","0","166030"
"2018/12/26","탄천물재생센터","제2처리장","0","262685"
"2018/12/26","탄천물재생센터","제1처리장","0","397945"
"2018/12/25","난지물재생센터","중계펌프장(상암)","","10053"
"2018/12/25","난지물재생센터","정화조오니처리장","189","1836"
"2018/12/25","난지물재생센터","제2처리장","0","298329.19"
"2018/12/25","난지물재생센터","제1처리장","0","210973.19"
"2018/12/25","서남물재생센터","제1처리장","0","513151"
"2018/12/25","서남물재생센터","제2처리장","0","877816"
"2018/12/25","중랑물재생센터","제3처리장","0","568947"
"2018/12/25","중랑물재생센터","제1처리장","0","143180"
"2018/12/25","중랑물재생센터","제2처리장","0","226280"
"2018/12/25","중랑물재생센터","제4처리장","0","168070"
"2018/12/25","탄천물재생센터","제2처리장","0","246425"
"2018/12/25","탄천물재생센터","제1처리장","0","364401"
"2018/12/24","난지물재생센터","중계펌프장(상암)","","10700"
"2018/12/24","난지물재생센터","정화조오니처리장","367","3237"
"2018/12/24","난지물재생센터","제2처리장","0","301877.32"
"2018/12/24","난지물재생센터","제1처리장","0","213757.33"
"2018/12/24","서남물재생센터","제1처리장","0","503662"
"2018/12/24","서남물재생센터","제2처리장","0","931096"
"2019/04/27","중랑물재생센터","제1처리장","0","184170"
"2019/04/27","중랑물재생센터","제3처리장","0","615660"
"2019/04/27","중랑물재생센터","제2처리장","0","232452"
"2019/04/27","중랑물재생센터","제4처리장","0","109410"
"2019/04/27","탄천물재생센터","제2처리장","0","259825"
"2019/04/27","탄천물재생센터","제1처리장","0","400804"
"2019/04/26","탄천물재생센터","제2처리장","0","318044"
"2019/04/26","탄천물재생센터","제1처리장","0","480090"
"2019/04/25","난지물재생센터","정화조오니처리장","791","4941"
"2019/04/25","난지물재생센터","중계펌프장(상암)","0","11275"
"2019/04/25","난지물재생센터","제1처리장","0","252745.55"
"2019/04/25","난지물재생센터","제2처리장","0","319958.04"
"2019/04/25","서남물재생센터","제1처리장","45508","513273"
"2019/04/25","서남물재생센터","제2처리장","41713","940094"
"2019/04/25","중랑물재생센터","제1처리장","0","177550"
"2019/04/25","중랑물재생센터","제3처리장","36460","687640"
