기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
1999	종로구	12월	남자	2,098	1,822	1,567	427	1,140	917	531	478	276
1999	종로구	12월	여자	2,119	1,837	1,585	431	1,154	922	534	484	282
1999	중구	합계	합계	32,641	29,424	24,390	6,895	17,495	15,649	8,251	6,880	3,217
1999	중구	합계	남자	16,380	14,949	12,073	3,468	8,605	7,883	4,307	3,598	1,431
1999	중구	합계	여자	16,261	14,475	12,317	3,427	8,890	7,766	3,944	3,282	1,786
1999	중구	1월	합계	1,339	1,619	920	207	713	897	419	515	-280
1999	중구	1월	남자	649	829	448	111	337	453	201	265	-180
1999	중구	1월	여자	690	790	472	96	376	444	218	250	-100
1999	중구	2월	합계	1,768	1,848	1,219	297	922	1,042	549	509	-80
1999	중구	2월	남자	886	947	595	148	447	525	291	274	-61
1999	중구	2월	여자	882	901	624	149	475	517	258	235	-19
1999	중구	3월	합계	2,903	3,105	2,153	624	1,529	1,743	750	738	-202
1999	중구	3월	남자	1,494	1,578	1,071	299	772	881	423	398	-84
1999	중구	3월	여자	1,409	1,527	1,082	325	757	862	327	340	-118
1999	중구	4월	합계	2,540	2,863	1,841	560	1,281	1,688	699	615	-323
1999	중구	4월	남자	1,293	1,463	926	290	636	847	367	326	-170
1999	중구	4월	여자	1,247	1,400	915	270	645	841	332	289	-153
1999	중구	5월	합계	2,400	2,956	1,757	585	1,172	1,762	643	609	-556
1999	중구	5월	남자	1,216	1,515	887	307	580	885	329	323	-299
1999	중구	5월	여자	1,184	1,441	870	278	592	877	314	286	-257
1999	중구	6월	합계	2,381	2,677	1,653	518	1,135	1,516	728	643	-296
1999	중구	6월	남자	1,216	1,311	843	262	581	741	373	308	-95
1999	중구	6월	여자	1,165	1,366	810	256	554	775	355	335	-201
1999	중구	7월	합계	1,996	2,160	1,355	402	953	1,169	641	589	-164
1999	중구	7월	남자	988	1,078	650	198	452	586	338	294	-90
1999	중구	7월	여자	1,008	1,082	705	204	501	583	303	295	-74
1999	중구	8월	합계	4,406	2,563	3,435	861	2,574	1,141	971	561	1,843
1999	중구	8월	남자	2,136	1,281	1,641	412	1,229	565	495	304	855
1999	중구	8월	여자	2,270	1,282	1,794	449	1,345	576	476	257	988
1999	중구	9월	합계	3,073	2,243	2,389	706	1,683	1,025	684	512	830
1999	중구	9월	남자	1,562	1,155	1,199	361	838	530	363	264	407
1999	중구	9월	여자	1,511	1,088	1,190	345	845	495	321	248	423
1999	중구	10월	합계	3,240	2,460	2,598	730	1,868	1,212	642	518	780
1999	중구	10월	남자	1,636	1,262	1,293	361	932	618	343	283	374
1999	중구	10월	여자	1,604	1,198	1,305	369	936	594	299	235	406
1999	중구	11월	합계	3,105	2,530	2,348	656	1,692	1,353	757	521	575
1999	중구	11월	남자	1,581	1,341	1,175	340	835	710	406	291	240
1999	중구	11월	여자	1,524	1,189	1,173	316	857	643	351	230	335
1999	중구	12월	합계	3,490	2,400	2,722	749	1,973	1,101	768	550	1,090
1999	중구	12월	남자	1,723	1,189	1,345	379	966	542	378	268	534
1999	중구	12월	여자	1,767	1,211	1,377	370	1,007	559	390	282	556
1999	용산구	합계	합계	50,279	53,228	34,358	12,684	21,674	24,640	15,921	15,904	-2,949
1999	용산구	합계	남자	24,721	26,210	16,848	6,184	10,664	12,188	7,873	7,838	-1,489
1999	용산구	합계	여자	25,558	27,018	17,510	6,500	11,010	12,452	8,048	8,066	-1,460
1999	용산구	1월	합계	3,001	3,157	1,836	637	1,199	1,390	1,165	1,130	-156
1999	용산구	1월	남자	1,473	1,555	889	310	579	680	584	565	-82
1999	용산구	1월	여자	1,528	1,602	947	327	620	710	581	565	-74
1999	용산구	2월	합계	3,794	4,074	2,403	806	1,597	1,868	1,391	1,400	-280
1999	용산구	2월	남자	1,866	2,016	1,187	383	804	954	679	679	-150
1999	용산구	2월	여자	1,928	2,058	1,216	423	793	914	712	721	-130
1999	용산구	3월	합계	5,235	5,828	3,652	1,384	2,268	2,769	1,583	1,675	-593
1999	용산구	3월	남자	2,616	2,973	1,795	706	1,089	1,388	821	879	-357
1999	용산구	3월	여자	2,619	2,855	1,857	678	1,179	1,381	762	796	-236
1999	용산구	4월	합계	4,772	5,337	3,468	1,428	2,040	2,313	1,304	1,596	-565
1999	용산구	4월	남자	2,354	2,651	1,676	665	1,011	1,180	678	806	-297
1999	용산구	4월	여자	2,418	2,686	1,792	763	1,029	1,133	626	790	-268
1999	용산구	5월	합계	4,550	5,309	3,231	1,286	1,945	2,585	1,319	1,438	-759
1999	용산구	5월	남자	2,246	2,566	1,581	629	952	1,268	665	669	-320
1999	용산구	5월	여자	2,304	2,743	1,650	657	993	1,317	654	769	-439
1999	용산구	6월	합계	4,780	5,012	3,335	1,227	2,108	2,301	1,445	1,484	-232
1999	용산구	6월	남자	2,259	2,417	1,605	591	1,014	1,124	654	702	-158
1999	용산구	6월	여자	2,521	2,595	1,730	636	1,094	1,177	791	782	-74
1999	용산구	7월	합계	4,056	4,119	2,670	1,086	1,584	1,820	1,386	1,213	-63
1999	용산구	7월	남자	1,911	1,972	1,276	522	754	867	635	583	-61
1999	용산구	7월	여자	2,145	2,147	1,394	564	830	953	751	630	-2
1999	용산구	8월	합계	3,732	3,824	2,469	870	1,599	1,753	1,263	1,201	-92
1999	용산구	8월	남자	1,804	1,863	1,218	421	797	860	586	582	-59
1999	용산구	8월	여자	1,928	1,961	1,251	449	802	893	677	619	-33
1999	용산구	9월	합계	3,514	3,814	2,320	878	1,442	1,812	1,194	1,124	-300
1999	용산구	9월	남자	1,722	1,868	1,116	412	704	896	606	560	-146
1999	용산구	9월	여자	1,792	1,946	1,204	466	738	916	588	564	-154
1999	용산구	10월	합계	3,767	4,087	2,584	919	1,665	1,997	1,183	1,171	-320
1999	용산구	10월	남자	1,932	2,061	1,321	472	849	997	611	592	-129
1999	용산구	10월	여자	1,835	2,026	1,263	447	816	1,000	572	579	-191
1999	용산구	11월	합계	4,960	4,520	3,543	1,221	2,322	2,053	1,417	1,246	440
1999	용산구	11월	남자	2,497	2,231	1,768	594	1,174	1,019	729	618	266
1999	용산구	11월	여자	2,463	2,289	1,775	627	1,148	1,034	688	628	174
1999	용산구	12월	합계	4,118	4,147	2,847	942	1,905	1,979	1,271	1,226	-29
1999	용산구	12월	남자	2,041	2,037	1,416	479	937	955	625	603	4
1999	용산구	12월	여자	2,077	2,110	1,431	463	968	1,024	646	623	-33
1999	성동구	합계	합계	90,078	76,164	68,462	23,790	44,672	32,988	21,616	19,386	13,914
1999	성동구	합계	남자	44,868	38,079	34,148	11,799	22,349	16,473	10,720	9,807	6,789
1999	성동구	합계	여자	45,210	38,085	34,314	11,991	22,323	16,515	10,896	9,579	7,125
1999	성동구	1월	합계	3,378	3,744	2,211	667	1,544	1,747	1,167	1,330	-366
1999	성동구	1월	남자	1,670	1,821	1,083	315	768	863	587	643	-151
1999	성동구	1월	여자	1,708	1,923	1,128	352	776	884	580	687	-215
1999	성동구	2월	합계	4,713	5,073	3,193	1,081	2,112	2,379	1,520	1,613	-360
1999	성동구	2월	남자	2,316	2,567	1,586	525	1,061	1,226	730	816	-251
1999	성동구	2월	여자	2,397	2,506	1,607	556	1,051	1,153	790	797	-109
1999	성동구	3월	합계	7,137	7,210	5,132	1,809	3,323	3,372	2,005	2,029	-73
1999	성동구	3월	남자	3,610	3,692	2,565	906	1,659	1,723	1,045	1,063	-82
1999	성동구	3월	여자	3,527	3,518	2,567	903	1,664	1,649	960	966	9
1999	성동구	4월	합계	9,501	7,459	7,449	2,449	5,000	3,165	2,052	1,845	2,042
1999	성동구	4월	남자	4,805	3,770	3,745	1,232	2,513	1,590	1,060	948	1,035
1999	성동구	4월	여자	4,696	3,689	3,704	1,217	2,487	1,575	992	897	1,007
1999	성동구	5월	합계	15,610	9,133	12,972	4,306	8,666	3,093	2,638	1,734	6,477
1999	성동구	5월	남자	7,789	4,550	6,471	2,124	4,347	1,536	1,318	890	3,239
1999	성동구	5월	여자	7,821	4,583	6,501	2,182	4,319	1,557	1,320	844	3,238
1999	성동구	6월	합계	11,443	7,848	9,134	3,234	5,900	2,776	2,309	1,838	3,595
1999	성동구	6월	남자	5,586	3,875	4,507	1,612	2,895	1,369	1,079	894	1,711
1999	성동구	6월	여자	5,857	3,973	4,627	1,622	3,005	1,407	1,230	944	1,884
1999	성동구	7월	합계	7,105	5,367	5,238	1,718	3,520	2,272	1,867	1,377	1,738
1999	성동구	7월	남자	3,484	2,636	2,606	847	1,759	1,098	878	691	848
1999	성동구	7월	여자	3,621	2,731	2,632	871	1,761	1,174	989	686	890
1999	성동구	8월	합계	7,615	6,148	5,645	1,939	3,706	2,731	1,970	1,478	1,467
1999	성동구	8월	남자	3,769	3,057	2,797	956	1,841	1,339	972	762	712
1999	성동구	8월	여자	3,846	3,091	2,848	983	1,865	1,392	998	716	755
1999	성동구	9월	합계	5,923	5,524	4,353	1,698	2,655	2,489	1,570	1,337	399
1999	성동구	9월	남자	3,018	2,762	2,217	844	1,373	1,253	801	665	256
1999	성동구	9월	여자	2,905	2,762	2,136	854	1,282	1,236	769	672	143
1999	성동구	10월	합계	6,696	6,705	5,054	1,950	3,104	3,149	1,642	1,606	-9
1999	성동구	10월	남자	3,431	3,427	2,609	999	1,610	1,615	822	813	4
1999	성동구	10월	여자	3,265	3,278	2,445	951	1,494	1,534	820	793	-13
1999	성동구	11월	합계	6,146	6,799	4,638	1,827	2,811	3,220	1,508	1,752	-653
1999	성동구	11월	남자	3,090	3,402	2,304	909	1,395	1,601	786	892	-312
1999	성동구	11월	여자	3,056	3,397	2,334	918	1,416	1,619	722	860	-341
1999	성동구	12월	합계	4,811	5,154	3,443	1,112	2,331	2,595	1,368	1,447	-343
1999	성동구	12월	남자	2,300	2,520	1,658	530	1,128	1,260	642	730	-220
1999	성동구	12월	여자	2,511	2,634	1,785	582	1,203	1,335	726	717	-123
1999	광진구	합계	합계	92,613	101,909	65,867	28,476	37,391	43,539	26,746	29,894	-9,296
1999	광진구	합계	남자	46,059	51,006	32,736	14,144	18,592	21,805	13,323	15,057	-4,947
1999	광진구	합계	여자	46,554	50,903	33,131	14,332	18,799	21,734	13,423	14,837	-4,349
1999	광진구	1월	합계	5,325	5,648	3,567	1,412	2,155	2,263	1,758	1,973	-323
1999	광진구	1월	남자	2,643	2,872	1,803	746	1,057	1,136	840	990	-229
1999	광진구	1월	여자	2,682	2,776	1,764	666	1,098	1,127	918	983	-94
1999	광진구	2월	합계	7,013	7,270	4,675	1,925	2,750	2,874	2,338	2,471	-257
1999	광진구	2월	남자	3,468	3,634	2,328	937	1,391	1,430	1,140	1,267	-166
1999	광진구	2월	여자	3,545	3,636	2,347	988	1,359	1,444	1,198	1,204	-91
1999	광진구	3월	합계	10,238	11,393	7,377	3,193	4,184	4,773	2,861	3,427	-1,155
1999	광진구	3월	남자	5,186	5,758	3,681	1,578	2,103	2,411	1,505	1,769	-572
1999	광진구	3월	여자	5,052	5,635	3,696	1,615	2,081	2,362	1,356	1,658	-583
1999	광진구	4월	합계	10,150	10,990	7,616	3,547	4,069	4,348	2,534	3,095	-840
1999	광진구	4월	남자	5,128	5,578	3,777	1,788	1,989	2,213	1,351	1,577	-450
1999	광진구	4월	여자	5,022	5,412	3,839	1,759	2,080	2,135	1,183	1,518	-390
1999	광진구	5월	합계	8,881	10,750	6,559	3,060	3,499	4,777	2,322	2,913	-1,869
1999	광진구	5월	남자	4,444	5,352	3,267	1,505	1,762	2,396	1,177	1,451	-908
1999	광진구	5월	여자	4,437	5,398	3,292	1,555	1,737	2,381	1,145	1,462	-961
1999	광진구	6월	합계	8,637	9,192	6,083	2,608	3,475	3,964	2,554	2,620	-555
1999	광진구	6월	남자	4,231	4,480	2,976	1,284	1,692	1,943	1,255	1,253	-249
1999	광진구	6월	여자	4,406	4,712	3,107	1,324	1,783	2,021	1,299	1,367	-306
1999	광진구	7월	합계	6,885	7,151	4,632	1,971	2,661	3,029	2,253	2,151	-266
1999	광진구	7월	남자	3,271	3,565	2,229	980	1,249	1,513	1,042	1,072	-294
1999	광진구	7월	여자	3,614	3,586	2,403	991	1,412	1,516	1,211	1,079	28
1999	광진구	8월	합계	6,773	7,057	4,517	1,589	2,928	3,347	2,256	2,121	-284
1999	광진구	8월	남자	3,282	3,490	2,209	783	1,426	1,667	1,073	1,040	-208
1999	광진구	8월	여자	3,491	3,567	2,308	806	1,502	1,680	1,183	1,081	-76
1999	광진구	9월	합계	7,078	7,474	5,140	2,177	2,963	3,243	1,938	2,054	-396
1999	광진구	9월	남자	3,568	3,792	2,594	1,101	1,493	1,643	974	1,048	-224
1999	광진구	9월	여자	3,510	3,682	2,546	1,076	1,470	1,600	964	1,006	-172
1999	광진구	10월	합계	7,856	8,895	5,884	2,681	3,203	3,913	1,972	2,301	-1,039
1999	광진구	10월	남자	3,974	4,511	2,972	1,334	1,638	1,989	1,002	1,188	-537
1999	광진구	10월	여자	3,882	4,384	2,912	1,347	1,565	1,924	970	1,113	-502
1999	광진구	11월	합계	7,468	8,944	5,532	2,541	2,991	3,868	1,936	2,535	-1,476
1999	광진구	11월	남자	3,746	4,441	2,767	1,229	1,538	1,931	979	1,281	-695
1999	광진구	11월	여자	3,722	4,503	2,765	1,312	1,453	1,937	957	1,254	-781
1999	광진구	12월	합계	6,309	7,145	4,285	1,772	2,513	3,140	2,024	2,233	-836
1999	광진구	12월	남자	3,118	3,533	2,133	879	1,254	1,533	985	1,121	-415
1999	광진구	12월	여자	3,191	3,612	2,152	893	1,259	1,607	1,039	1,112	-421
1999	동대문구	합계	합계	79,112	91,951	56,929	27,267	29,662	40,131	22,183	24,553	-12,839
1999	동대문구	합계	남자	39,893	46,184	28,513	13,575	14,938	20,253	11,380	12,356	-6,291
1999	동대문구	합계	여자	39,219	45,767	28,416	13,692	14,724	19,878	10,803	12,197	-6,548
1999	동대문구	1월	합계	4,250	4,999	2,810	1,037	1,773	2,309	1,440	1,653	-749
1999	동대문구	1월	남자	2,159	2,445	1,429	512	917	1,104	730	829	-286
1999	동대문구	1월	여자	2,091	2,554	1,381	525	856	1,205	710	824	-463
1999	동대문구	2월	합계	5,006	5,902	3,152	1,205	1,947	2,758	1,854	1,939	-896
1999	동대문구	2월	남자	2,521	2,929	1,571	596	975	1,372	950	961	-408
1999	동대문구	2월	여자	2,485	2,973	1,581	609	972	1,386	904	978	-488
1999	동대문구	3월	합계	8,498	9,783	5,960	2,732	3,228	4,207	2,538	2,844	-1,285
1999	동대문구	3월	남자	4,311	5,010	2,972	1,347	1,625	2,203	1,339	1,460	-699
1999	동대문구	3월	여자	4,187	4,773	2,988	1,385	1,603	2,004	1,199	1,384	-586
1999	동대문구	4월	합계	7,362	8,757	5,459	2,710	2,749	3,642	1,903	2,405	-1,395
1999	동대문구	4월	남자	3,786	4,434	2,770	1,354	1,416	1,854	1,016	1,226	-648
1999	동대문구	4월	여자	3,576	4,323	2,689	1,356	1,333	1,788	887	1,179	-747
1999	동대문구	5월	합계	7,508	9,000	5,503	2,733	2,770	4,061	2,005	2,206	-1,492
1999	동대문구	5월	남자	3,821	4,517	2,775	1,370	1,405	2,058	1,046	1,089	-696
1999	동대문구	5월	여자	3,687	4,483	2,728	1,363	1,365	2,003	959	1,117	-796
1999	동대문구	6월	합계	7,142	8,233	5,044	2,356	2,688	3,616	2,098	2,261	-1,091
1999	동대문구	6월	남자	3,484	4,037	2,471	1,173	1,298	1,774	1,013	1,090	-553
1999	동대문구	6월	여자	3,658	4,196	2,573	1,183	1,390	1,842	1,085	1,171	-538
1999	동대문구	7월	합계	6,433	7,248	4,590	2,340	2,250	3,000	1,843	1,908	-815
1999	동대문구	7월	남자	3,170	3,611	2,285	1,170	1,115	1,494	885	947	-441
1999	동대문구	7월	여자	3,263	3,637	2,305	1,170	1,135	1,506	958	961	-374
1999	동대문구	8월	합계	6,570	7,321	4,658	2,288	2,370	3,212	1,912	1,821	-751
1999	동대문구	8월	남자	3,248	3,632	2,288	1,122	1,166	1,578	960	932	-384
1999	동대문구	8월	여자	3,322	3,689	2,370	1,166	1,204	1,634	952	889	-367
1999	동대문구	9월	합계	6,863	7,022	5,169	2,602	2,567	2,820	1,694	1,600	-159
1999	동대문구	9월	남자	3,482	3,565	2,577	1,282	1,295	1,451	905	832	-83
1999	동대문구	9월	여자	3,381	3,457	2,592	1,320	1,272	1,369	789	768	-76
1999	동대문구	10월	합계	6,980	8,005	5,233	2,545	2,688	3,534	1,747	1,926	-1,025
1999	동대문구	10월	남자	3,595	4,096	2,660	1,272	1,388	1,834	935	990	-501
1999	동대문구	10월	여자	3,385	3,909	2,573	1,273	1,300	1,700	812	936	-524
1999	동대문구	11월	합계	6,991	8,432	5,277	2,741	2,536	3,588	1,714	2,103	-1,441
1999	동대문구	11월	남자	3,579	4,309	2,693	1,393	1,300	1,840	886	1,076	-730
1999	동대문구	11월	여자	3,412	4,123	2,584	1,348	1,236	1,748	828	1,027	-711
1999	동대문구	12월	합계	5,509	7,249	4,074	1,978	2,096	3,384	1,435	1,887	-1,740
1999	동대문구	12월	남자	2,737	3,599	2,022	984	1,038	1,691	715	924	-862
1999	동대문구	12월	여자	2,772	3,650	2,052	994	1,058	1,693	720	963	-878
1999	중랑구	합계	합계	100,057	109,259	74,112	38,387	35,725	36,946	25,945	33,926	-9,202
1999	중랑구	합계	남자	49,198	53,610	36,644	18,962	17,682	18,017	12,554	16,631	-4,412
1999	중랑구	합계	여자	50,859	55,649	37,468	19,425	18,043	18,929	13,391	17,295	-4,790
1999	중랑구	1월	합계	5,933	6,222	4,214	2,034	2,180	2,124	1,719	2,064	-289
1999	중랑구	1월	남자	2,854	2,975	2,030	973	1,057	1,008	824	994	-121
1999	중랑구	1월	여자	3,079	3,247	2,184	1,061	1,123	1,116	895	1,070	-168
1999	중랑구	2월	합계	7,405	7,764	5,164	2,517	2,647	2,565	2,241	2,682	-359
1999	중랑구	2월	남자	3,558	3,718	2,493	1,221	1,272	1,219	1,065	1,278	-160
1999	중랑구	2월	여자	3,847	4,046	2,671	1,296	1,375	1,346	1,176	1,404	-199
1999	중랑구	3월	합계	10,907	11,711	8,310	4,167	4,143	3,840	2,597	3,704	-804
1999	중랑구	3월	남자	5,436	5,840	4,142	2,061	2,081	1,914	1,294	1,865	-404
1999	중랑구	3월	여자	5,471	5,871	4,168	2,106	2,062	1,926	1,303	1,839	-400
1999	중랑구	4월	합계	10,701	11,934	8,359	4,615	3,744	3,541	2,342	3,778	-1,233
1999	중랑구	4월	남자	5,307	5,965	4,138	2,288	1,850	1,773	1,169	1,904	-658
1999	중랑구	4월	여자	5,394	5,969	4,221	2,327	1,894	1,768	1,173	1,874	-575
1999	중랑구	5월	합계	11,454	11,874	8,998	4,930	4,068	3,598	2,456	3,346	-420
1999	중랑구	5월	남자	5,796	5,879	4,548	2,495	2,053	1,721	1,248	1,663	-83
1999	중랑구	5월	여자	5,658	5,995	4,450	2,435	2,015	1,877	1,208	1,683	-337
1999	중랑구	6월	합계	8,747	9,775	6,495	3,396	3,099	3,282	2,252	3,097	-1,028
1999	중랑구	6월	남자	4,191	4,748	3,180	1,662	1,518	1,614	1,011	1,472	-557
1999	중랑구	6월	여자	4,556	5,027	3,315	1,734	1,581	1,668	1,241	1,625	-471
1999	중랑구	7월	합계	6,913	7,559	4,861	2,504	2,357	2,633	2,052	2,422	-646
1999	중랑구	7월	남자	3,393	3,681	2,426	1,242	1,184	1,275	967	1,164	-288
1999	중랑구	7월	여자	3,520	3,878	2,435	1,262	1,173	1,358	1,085	1,258	-358
1999	중랑구	8월	합계	7,441	8,155	5,168	2,512	2,656	3,181	2,273	2,462	-714
1999	중랑구	8월	남자	3,578	3,957	2,528	1,229	1,299	1,522	1,050	1,206	-379
1999	중랑구	8월	여자	3,863	4,198	2,640	1,283	1,357	1,659	1,223	1,256	-335
1999	중랑구	9월	합계	6,944	7,954	4,964	2,582	2,382	3,110	1,980	2,262	-1,010
1999	중랑구	9월	남자	3,434	3,973	2,468	1,290	1,178	1,539	966	1,144	-539
1999	중랑구	9월	여자	3,510	3,981	2,496	1,292	1,204	1,571	1,014	1,118	-471
1999	중랑구	10월	합계	8,793	9,315	6,585	3,533	3,052	3,204	2,208	2,578	-522
1999	중랑구	10월	남자	4,392	4,611	3,304	1,765	1,539	1,579	1,088	1,267	-219
1999	중랑구	10월	여자	4,401	4,704	3,281	1,768	1,513	1,625	1,120	1,311	-303
1999	중랑구	11월	합계	8,493	9,590	6,448	3,374	3,074	3,186	2,045	3,030	-1,097
1999	중랑구	11월	남자	4,184	4,693	3,180	1,665	1,515	1,553	1,004	1,475	-509
1999	중랑구	11월	여자	4,309	4,897	3,268	1,709	1,559	1,633	1,041	1,555	-588
1999	중랑구	12월	합계	6,326	7,406	4,546	2,223	2,323	2,682	1,780	2,501	-1,080
1999	중랑구	12월	남자	3,075	3,570	2,207	1,071	1,136	1,300	868	1,199	-495
1999	중랑구	12월	여자	3,251	3,836	2,339	1,152	1,187	1,382	912	1,302	-585
1999	성북구	합계	합계	105,328	114,084	81,526	38,460	43,066	48,814	23,802	26,810	-8,756
1999	성북구	합계	남자	52,121	56,802	40,283	19,149	21,134	24,258	11,838	13,395	-4,681
1999	성북구	합계	여자	53,207	57,282	41,243	19,311	21,932	24,556	11,964	13,415	-4,075
1999	성북구	1월	합계	5,333	5,898	3,609	1,408	2,201	2,670	1,724	1,820	-565
1999	성북구	1월	남자	2,568	2,886	1,746	704	1,042	1,304	822	878	-318
1999	성북구	1월	여자	2,765	3,012	1,863	704	1,159	1,366	902	942	-247
1999	성북구	2월	합계	6,986	7,205	4,979	2,020	2,959	3,150	2,007	2,035	-219
1999	성북구	2월	남자	3,413	3,536	2,435	993	1,442	1,522	978	1,021	-123
1999	성북구	2월	여자	3,573	3,669	2,544	1,027	1,517	1,628	1,029	1,014	-96
1999	성북구	3월	합계	10,426	10,829	7,894	3,423	4,471	4,635	2,532	2,771	-403
1999	성북구	3월	남자	5,206	5,404	3,914	1,656	2,258	2,315	1,292	1,433	-198
1999	성북구	3월	여자	5,220	5,425	3,980	1,767	2,213	2,320	1,240	1,338	-205
1999	성북구	4월	합계	9,666	10,578	7,698	3,583	4,115	4,473	1,968	2,522	-912
1999	성북구	4월	남자	4,820	5,334	3,826	1,805	2,021	2,249	994	1,280	-514
1999	성북구	4월	여자	4,846	5,244	3,872	1,778	2,094	2,224	974	1,242	-398
1999	성북구	5월	합계	12,923	12,509	10,688	4,987	5,701	5,199	2,235	2,323	414
1999	성북구	5월	남자	6,469	6,249	5,319	2,521	2,798	2,585	1,150	1,143	220
1999	성북구	5월	여자	6,454	6,260	5,369	2,466	2,903	2,614	1,085	1,180	194
1999	성북구	6월	합계	11,132	12,625	8,889	4,839	4,050	4,975	2,243	2,811	-1,493
1999	성북구	6월	남자	5,470	6,177	4,398	2,433	1,965	2,400	1,072	1,344	-707
1999	성북구	6월	여자	5,662	6,448	4,491	2,406	2,085	2,575	1,171	1,467	-786
1999	성북구	7월	합계	9,003	9,359	7,009	3,398	3,611	3,914	1,994	2,047	-356
1999	성북구	7월	남자	4,362	4,628	3,433	1,664	1,769	1,927	929	1,037	-266
1999	성북구	7월	여자	4,641	4,731	3,576	1,734	1,842	1,987	1,065	1,010	-90
1999	성북구	8월	합계	8,569	9,572	6,340	3,092	3,248	4,222	2,229	2,258	-1,003
1999	성북구	8월	남자	4,128	4,733	3,056	1,522	1,534	2,107	1,072	1,104	-605
1999	성북구	8월	여자	4,441	4,839	3,284	1,570	1,714	2,115	1,157	1,154	-398
1999	성북구	9월	합계	7,643	8,697	5,925	3,034	2,891	3,842	1,718	1,821	-1,054
1999	성북구	9월	남자	3,774	4,395	2,921	1,511	1,410	1,950	853	934	-621
1999	성북구	9월	여자	3,869	4,302	3,004	1,523	1,481	1,892	865	887	-433
1999	성북구	10월	합계	8,058	9,068	6,245	3,014	3,231	3,957	1,813	2,097	-1,010
1999	성북구	10월	남자	4,105	4,595	3,134	1,496	1,638	2,014	971	1,085	-490
1999	성북구	10월	여자	3,953	4,473	3,111	1,518	1,593	1,943	842	1,012	-520
1999	성북구	11월	합계	8,233	9,703	6,588	3,206	3,382	4,231	1,645	2,266	-1,470
1999	성북구	11월	남자	4,145	4,927	3,299	1,624	1,675	2,142	846	1,161	-782
1999	성북구	11월	여자	4,088	4,776	3,289	1,582	1,707	2,089	799	1,105	-688
1999	성북구	12월	합계	7,356	8,041	5,662	2,456	3,206	3,546	1,694	2,039	-685
1999	성북구	12월	남자	3,661	3,938	2,802	1,220	1,582	1,743	859	975	-277
1999	성북구	12월	여자	3,695	4,103	2,860	1,236	1,624	1,803	835	1,064	-408
1999	강북구	합계	합계	69,832	80,601	53,873	23,020	30,853	37,455	15,959	20,126	-10,769
1999	강북구	합계	남자	34,206	39,481	26,529	11,447	15,082	18,213	7,677	9,821	-5,275
1999	강북구	합계	여자	35,626	41,120	27,344	11,573	15,771	19,242	8,282	10,305	-5,494
1999	강북구	1월	합계	3,895	4,352	2,719	1,022	1,697	2,039	1,176	1,291	-457
1999	강북구	1월	남자	1,897	2,132	1,344	506	838	977	553	649	-235
1999	강북구	1월	여자	1,998	2,220	1,375	516	859	1,062	623	642	-222
1999	강북구	2월	합계	4,494	5,214	3,206	1,225	1,981	2,489	1,288	1,500	-720
1999	강북구	2월	남자	2,186	2,513	1,538	598	940	1,183	648	732	-327
1999	강북구	2월	여자	2,308	2,701	1,668	627	1,041	1,306	640	768	-393
1999	강북구	3월	합계	7,230	8,295	5,518	2,384	3,134	3,837	1,712	2,074	-1,065
1999	강북구	3월	남자	3,605	4,097	2,713	1,197	1,516	1,878	892	1,022	-492
1999	강북구	3월	여자	3,625	4,198	2,805	1,187	1,618	1,959	820	1,052	-573
1999	강북구	4월	합계	7,285	8,918	5,843	2,902	2,941	4,077	1,442	1,939	-1,633
1999	강북구	4월	남자	3,597	4,429	2,899	1,463	1,436	2,020	698	946	-832
1999	강북구	4월	여자	3,688	4,489	2,944	1,439	1,505	2,057	744	993	-801
1999	강북구	5월	합계	7,156	8,830	5,733	2,687	3,046	4,402	1,423	1,741	-1,674
1999	강북구	5월	남자	3,508	4,385	2,841	1,355	1,486	2,169	667	861	-877
1999	강북구	5월	여자	3,648	4,445	2,892	1,332	1,560	2,233	756	880	-797
1999	강북구	6월	합계	6,560	7,751	5,142	2,246	2,896	3,480	1,418	2,025	-1,191
1999	강북구	6월	남자	3,140	3,697	2,494	1,099	1,395	1,667	646	931	-557
1999	강북구	6월	여자	3,420	4,054	2,648	1,147	1,501	1,813	772	1,094	-634
1999	강북구	7월	합계	5,386	5,768	4,147	1,620	2,527	2,701	1,239	1,447	-382
1999	강북구	7월	남자	2,549	2,739	2,032	803	1,229	1,250	517	686	-190
1999	강북구	7월	여자	2,837	3,029	2,115	817	1,298	1,451	722	761	-192
1999	강북구	8월	합계	5,956	5,897	4,543	1,667	2,876	2,710	1,413	1,520	59
1999	강북구	8월	남자	2,916	2,913	2,244	814	1,430	1,327	672	772	3
1999	강북구	8월	여자	3,040	2,984	2,299	853	1,446	1,383	741	748	56
